"No.","Time","Source","Destination","Protocol","Length","Info"
"11161","33.701910","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1960873 Ack=34957 Win=501 Len=0 TSval=1220711723 TSecr=347540923"
"11163","33.709205","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1960873 Ack=34963 Win=501 Len=0 TSval=1220711731 TSecr=347540930"
"11165","33.717154","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1960873 Ack=34969 Win=501 Len=0 TSval=1220711739 TSecr=347540938"
"11168","33.725143","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1960873 Ack=34975 Win=501 Len=0 TSval=1220711747 TSecr=347540946"
"11170","33.733701","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1960873 Ack=34981 Win=501 Len=0 TSval=1220711755 TSecr=347540954"
"11172","33.741158","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1960873 Ack=34987 Win=501 Len=0 TSval=1220711763 TSecr=347540962"
"11174","33.749894","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1960873 Ack=34993 Win=501 Len=0 TSval=1220711771 TSecr=347540970"
"11176","33.757160","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1960873 Ack=34999 Win=501 Len=0 TSval=1220711779 TSecr=347540978"
"11178","33.765987","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1960873 Ack=35005 Win=501 Len=0 TSval=1220711787 TSecr=347540986"
"11180","33.773174","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1960873 Ack=35011 Win=501 Len=0 TSval=1220711795 TSecr=347540994"
"11182","33.781976","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1960873 Ack=35017 Win=501 Len=0 TSval=1220711803 TSecr=347541002"
"11184","33.789177","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1960873 Ack=35023 Win=501 Len=0 TSval=1220711811 TSecr=347541010"
"11186","33.797866","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1960873 Ack=35029 Win=501 Len=0 TSval=1220711819 TSecr=347541018"
"11188","33.805278","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1960873 Ack=35035 Win=501 Len=0 TSval=1220711827 TSecr=347541026"
"11190","33.815823","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=1960873 Ack=35041 Win=501 Len=1448 TSval=1220711837 TSecr=347541034"
"11191","33.816077","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=1962321 Ack=35041 Win=501 Len=4344 TSval=1220711837 TSecr=347541034"
"11193","33.816323","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=1966665 Ack=35041 Win=501 Len=1448 TSval=1220711837 TSecr=347541034"
"11194","33.816929","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=1968113 Ack=35041 Win=501 Len=1448 TSval=1220711838 TSecr=347541038"
"11195","33.817178","194.29.146.149","194.29.146.97","TCP","2935","cvsup > 39835 [PSH, ACK] Seq=1969561 Ack=35041 Win=501 Len=2869 TSval=1220711838 TSecr=347541038"
"11198","33.859483","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35141 Win=501 Len=0 TSval=1220711881 TSecr=347541041"
"11200","33.860120","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35171 Win=501 Len=0 TSval=1220711881 TSecr=347541081"
"11202","33.861896","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35177 Win=501 Len=0 TSval=1220711883 TSecr=347541082"
"11204","33.869351","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35183 Win=501 Len=0 TSval=1220711891 TSecr=347541090"
"11206","33.877358","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35189 Win=501 Len=0 TSval=1220711899 TSecr=347541098"
"11208","33.885777","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35195 Win=501 Len=0 TSval=1220711907 TSecr=347541106"
"11210","33.893580","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35201 Win=501 Len=0 TSval=1220711915 TSecr=347541114"
"11212","33.901911","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35207 Win=501 Len=0 TSval=1220711923 TSecr=347541123"
"11214","33.909420","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35213 Win=501 Len=0 TSval=1220711931 TSecr=347541130"
"11216","33.917747","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35219 Win=501 Len=0 TSval=1220711939 TSecr=347541138"
"11218","33.926091","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35225 Win=501 Len=0 TSval=1220711947 TSecr=347541147"
"11220","33.934248","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35231 Win=501 Len=0 TSval=1220711956 TSecr=347541155"
"11222","33.941904","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35237 Win=501 Len=0 TSval=1220711963 TSecr=347541163"
"11224","33.950393","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35243 Win=501 Len=0 TSval=1220711972 TSecr=347541171"
"11226","33.958482","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35249 Win=501 Len=0 TSval=1220711980 TSecr=347541179"
"11228","33.966304","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35255 Win=501 Len=0 TSval=1220711988 TSecr=347541187"
"11230","33.973954","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35261 Win=501 Len=0 TSval=1220711995 TSecr=347541195"
"11232","33.981653","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35267 Win=501 Len=0 TSval=1220712003 TSecr=347541203"
"11234","33.990153","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35273 Win=501 Len=0 TSval=1220712011 TSecr=347541211"
"11236","33.997699","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35279 Win=501 Len=0 TSval=1220712019 TSecr=347541219"
"11238","34.006119","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35285 Win=501 Len=0 TSval=1220712027 TSecr=347541226"
"11240","34.013370","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35291 Win=501 Len=0 TSval=1220712035 TSecr=347541234"
"11242","34.022235","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35297 Win=501 Len=0 TSval=1220712044 TSecr=347541242"
"11244","34.029931","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35303 Win=501 Len=0 TSval=1220712051 TSecr=347541251"
"11246","34.038238","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1972430 Ack=35309 Win=501 Len=0 TSval=1220712059 TSecr=347541259"
"11254","34.052583","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=1972430 Ack=35315 Win=501 Len=1448 TSval=1220712073 TSecr=347541267"
"11255","34.052795","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=1973878 Ack=35315 Win=501 Len=2896 TSval=1220712073 TSecr=347541267"
"11257","34.053056","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=1976774 Ack=35315 Win=501 Len=2896 TSval=1220712073 TSecr=347541267"
"11260","34.054236","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=1979670 Ack=35315 Win=501 Len=1448 TSval=1220712075 TSecr=347541275"
"11261","34.054487","194.29.146.149","194.29.146.97","TCP","2564","cvsup > 39835 [PSH, ACK] Seq=1981118 Ack=35315 Win=501 Len=2498 TSval=1220712075 TSecr=347541275"
"11328","34.100839","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35421 Win=501 Len=0 TSval=1220712122 TSecr=347541282"
"11330","34.101359","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35451 Win=501 Len=0 TSval=1220712123 TSecr=347541322"
"11332","34.101627","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35457 Win=501 Len=0 TSval=1220712123 TSecr=347541323"
"11340","34.109349","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35463 Win=501 Len=0 TSval=1220712131 TSecr=347541330"
"11350","34.117275","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35469 Win=501 Len=0 TSval=1220712138 TSecr=347541338"
"11352","34.125350","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35475 Win=501 Len=0 TSval=1220712147 TSecr=347541346"
"11354","34.134618","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35481 Win=501 Len=0 TSval=1220712156 TSecr=347541356"
"11356","34.141830","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35487 Win=501 Len=0 TSval=1220712163 TSecr=347541362"
"11358","34.149323","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35493 Win=501 Len=0 TSval=1220712171 TSecr=347541370"
"11361","34.157303","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35499 Win=501 Len=0 TSval=1220712179 TSecr=347541378"
"11363","34.165359","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35505 Win=501 Len=0 TSval=1220712187 TSecr=347541386"
"11365","34.174041","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35511 Win=501 Len=0 TSval=1220712195 TSecr=347541394"
"11367","34.181528","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35517 Win=501 Len=0 TSval=1220712203 TSecr=347541403"
"11369","34.189173","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35523 Win=501 Len=0 TSval=1220712211 TSecr=347541410"
"11371","34.197966","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35529 Win=501 Len=0 TSval=1220712219 TSecr=347541418"
"11373","34.205353","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35535 Win=501 Len=0 TSval=1220712227 TSecr=347541426"
"11375","34.213215","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35541 Win=501 Len=0 TSval=1220712235 TSecr=347541434"
"11377","34.221551","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35547 Win=501 Len=0 TSval=1220712243 TSecr=347541442"
"11379","34.229743","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35553 Win=501 Len=0 TSval=1220712251 TSecr=347541450"
"11381","34.237636","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35559 Win=501 Len=0 TSval=1220712259 TSecr=347541458"
"11383","34.245165","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35565 Win=501 Len=0 TSval=1220712267 TSecr=347541466"
"11385","34.253195","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35571 Win=501 Len=0 TSval=1220712275 TSecr=347541474"
"11387","34.262443","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1983616 Ack=35577 Win=501 Len=0 TSval=1220712284 TSecr=347541482"
"11389","34.271836","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=1983616 Ack=35583 Win=501 Len=1448 TSval=1220712293 TSecr=347541490"
"11390","34.272091","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=1985064 Ack=35583 Win=501 Len=4344 TSval=1220712293 TSecr=347541490"
"11391","34.272334","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=1989408 Ack=35583 Win=501 Len=1448 TSval=1220712293 TSecr=347541490"
"11393","34.273171","194.29.146.149","194.29.146.97","TCP","1724","cvsup > 39835 [PSH, ACK] Seq=1990856 Ack=35583 Win=501 Len=1658 TSval=1220712294 TSecr=347541494"
"11396","34.316152","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35673 Win=501 Len=0 TSval=1220712337 TSecr=347541497"
"11398","34.316678","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35703 Win=501 Len=0 TSval=1220712338 TSecr=347541538"
"11400","34.318018","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35709 Win=501 Len=0 TSval=1220712339 TSecr=347541538"
"11402","34.325952","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35715 Win=501 Len=0 TSval=1220712347 TSecr=347541546"
"11404","34.333816","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35721 Win=501 Len=0 TSval=1220712355 TSecr=347541554"
"11406","34.341635","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35727 Win=501 Len=0 TSval=1220712363 TSecr=347541563"
"11408","34.349744","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35733 Win=501 Len=0 TSval=1220712371 TSecr=347541571"
"11410","34.357721","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35739 Win=501 Len=0 TSval=1220712379 TSecr=347541579"
"11412","34.367720","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35745 Win=501 Len=0 TSval=1220712389 TSecr=347541587"
"11414","34.373929","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35751 Win=501 Len=0 TSval=1220712395 TSecr=347541595"
"11416","34.381941","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35757 Win=501 Len=0 TSval=1220712403 TSecr=347541603"
"11418","34.390027","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35763 Win=501 Len=0 TSval=1220712411 TSecr=347541611"
"11420","34.398924","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35769 Win=501 Len=0 TSval=1220712420 TSecr=347541619"
"11422","34.406050","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35775 Win=501 Len=0 TSval=1220712427 TSecr=347541627"
"11424","34.414486","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35781 Win=501 Len=0 TSval=1220712436 TSecr=347541635"
"11426","34.421403","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35787 Win=501 Len=0 TSval=1220712443 TSecr=347541643"
"11428","34.430587","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35793 Win=501 Len=0 TSval=1220712452 TSecr=347541651"
"11430","34.437983","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35799 Win=501 Len=0 TSval=1220712459 TSecr=347541659"
"11432","34.445983","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35805 Win=501 Len=0 TSval=1220712467 TSecr=347541667"
"11434","34.453873","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35811 Win=501 Len=0 TSval=1220712475 TSecr=347541675"
"11436","34.461681","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35817 Win=501 Len=0 TSval=1220712483 TSecr=347541683"
"11438","34.470360","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35823 Win=501 Len=0 TSval=1220712492 TSecr=347541691"
"11440","34.477997","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35829 Win=501 Len=0 TSval=1220712499 TSecr=347541699"
"11442","34.487108","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=1992514 Ack=35835 Win=501 Len=0 TSval=1220712508 TSecr=347541707"
"11444","34.494100","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=1992514 Ack=35835 Win=501 Len=1448 TSval=1220712515 TSecr=347541707"
"11445","34.494352","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=1993962 Ack=35835 Win=501 Len=2896 TSval=1220712515 TSecr=347541707"
"11446","34.494603","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=1996858 Ack=35835 Win=501 Len=2896 TSval=1220712515 TSecr=347541707"
"11448","34.495728","194.29.146.149","194.29.146.97","TCP","3096","cvsup > 39835 [PSH, ACK] Seq=1999754 Ack=35841 Win=501 Len=3030 TSval=1220712517 TSecr=347541715"
"11451","34.540523","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=35941 Win=501 Len=0 TSval=1220712562 TSecr=347541722"
"11453","34.541464","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=35971 Win=501 Len=0 TSval=1220712563 TSecr=347541762"
"11455","34.541770","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=35977 Win=501 Len=0 TSval=1220712563 TSecr=347541763"
"11457","34.549723","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=35983 Win=501 Len=0 TSval=1220712571 TSecr=347541771"
"11459","34.558735","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=35989 Win=501 Len=0 TSval=1220712580 TSecr=347541779"
"11461","34.565676","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=35995 Win=501 Len=0 TSval=1220712587 TSecr=347541787"
"11463","34.574711","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=36001 Win=501 Len=0 TSval=1220712596 TSecr=347541795"
"11465","34.582325","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=36007 Win=501 Len=0 TSval=1220712603 TSecr=347541803"
"11467","34.589694","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=36013 Win=501 Len=0 TSval=1220712611 TSecr=347541811"
"11469","34.598409","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=36019 Win=501 Len=0 TSval=1220712620 TSecr=347541819"
"11471","34.605581","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=36025 Win=501 Len=0 TSval=1220712627 TSecr=347541827"
"11473","34.614483","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=36031 Win=501 Len=0 TSval=1220712636 TSecr=347541835"
"11475","34.621676","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=36037 Win=501 Len=0 TSval=1220712643 TSecr=347541843"
"11477","34.630092","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=36043 Win=501 Len=0 TSval=1220712651 TSecr=347541851"
"11479","34.637692","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=36049 Win=501 Len=0 TSval=1220712659 TSecr=347541859"
"11481","34.646152","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=36055 Win=501 Len=0 TSval=1220712667 TSecr=347541867"
"11483","34.653665","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=36061 Win=501 Len=0 TSval=1220712675 TSecr=347541875"
"11486","34.662065","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=36067 Win=501 Len=0 TSval=1220712683 TSecr=347541882"
"11488","34.669239","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=36073 Win=501 Len=0 TSval=1220712691 TSecr=347541890"
"11490","34.677898","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=36079 Win=501 Len=0 TSval=1220712699 TSecr=347541898"
"11492","34.685264","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=36085 Win=501 Len=0 TSval=1220712707 TSecr=347541906"
"11494","34.693534","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=36091 Win=501 Len=0 TSval=1220712715 TSecr=347541915"
"11496","34.701425","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2002784 Ack=36097 Win=501 Len=0 TSval=1220712723 TSecr=347541923"
"11498","34.715383","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=2002784 Ack=36103 Win=501 Len=2896 TSval=1220712736 TSecr=347541930"
"11500","34.715635","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=2005680 Ack=36103 Win=501 Len=2896 TSval=1220712736 TSecr=347541930"
"11501","34.715882","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=2008576 Ack=36103 Win=501 Len=1448 TSval=1220712736 TSecr=347541930"
"11503","34.716783","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=2010024 Ack=36103 Win=501 Len=2896 TSval=1220712738 TSecr=347541937"
"11504","34.717010","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=2012920 Ack=36103 Win=501 Len=1448 TSval=1220712738 TSecr=347541937"
"11505","34.717260","194.29.146.149","194.29.146.97","TCP","2203","cvsup > 39835 [PSH, ACK] Seq=2014368 Ack=36103 Win=501 Len=2137 TSval=1220712738 TSecr=347541937"
"11508","34.760524","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36199 Win=501 Len=0 TSval=1220712782 TSecr=347541942"
"11510","34.760789","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36229 Win=501 Len=0 TSval=1220712782 TSecr=347541982"
"11512","34.765248","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36235 Win=501 Len=0 TSval=1220712787 TSecr=347541986"
"11514","34.773779","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36241 Win=501 Len=0 TSval=1220712795 TSecr=347541994"
"11516","34.781248","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36247 Win=501 Len=0 TSval=1220712803 TSecr=347542002"
"11518","34.789771","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36253 Win=501 Len=0 TSval=1220712811 TSecr=347542010"
"11520","34.797253","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36259 Win=501 Len=0 TSval=1220712819 TSecr=347542018"
"11522","34.805367","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36265 Win=501 Len=0 TSval=1220712827 TSecr=347542026"
"11524","34.813864","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36271 Win=501 Len=0 TSval=1220712835 TSecr=347542034"
"11526","34.821469","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36277 Win=501 Len=0 TSval=1220712843 TSecr=347542043"
"11529","34.829982","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36283 Win=501 Len=0 TSval=1220712851 TSecr=347542051"
"11531","34.837812","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36289 Win=501 Len=0 TSval=1220712859 TSecr=347542059"
"11533","34.846112","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36295 Win=501 Len=0 TSval=1220712867 TSecr=347542067"
"11535","34.854360","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36301 Win=501 Len=0 TSval=1220712875 TSecr=347542075"
"11537","34.862214","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36307 Win=501 Len=0 TSval=1220712883 TSecr=347542083"
"11539","34.870698","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36313 Win=501 Len=0 TSval=1220712892 TSecr=347542091"
"11541","34.877709","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36319 Win=501 Len=0 TSval=1220712899 TSecr=347542099"
"11543","34.885811","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36325 Win=501 Len=0 TSval=1220712907 TSecr=347542107"
"11545","34.893753","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36331 Win=501 Len=0 TSval=1220712915 TSecr=347542115"
"11547","34.902689","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36337 Win=501 Len=0 TSval=1220712924 TSecr=347542123"
"11549","34.909991","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36343 Win=501 Len=0 TSval=1220712931 TSecr=347542131"
"11551","34.917320","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36349 Win=501 Len=0 TSval=1220712939 TSecr=347542138"
"11553","34.925364","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=2016505 Ack=36355 Win=501 Len=0 TSval=1220712947 TSecr=347542146"
