"No.","Time","Source","Destination","Protocol","Length","Info"
"3341","11.739939","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1053261 Ack=10015 Win=339 Len=1448 TSval=1219050895 TSecr=345880054"
"3342","11.740189","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1054709 Ack=10015 Win=339 Len=2896 TSval=1219050895 TSecr=345880054"
"3344","11.740439","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39745 [ACK] Seq=1057605 Ack=10015 Win=339 Len=4344 TSval=1219050895 TSecr=345880054"
"3345","11.740687","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1061949 Ack=10015 Win=339 Len=1448 TSval=1219050895 TSecr=345880054"
"3346","11.740954","194.29.146.149","194.29.146.97","TCP","2967","cvsup > 39745 [PSH, ACK] Seq=1063397 Ack=10015 Win=339 Len=2901 TSval=1219050896 TSecr=345880056"
"3349","11.745506","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1066298 Ack=10141 Win=339 Len=0 TSval=1219050901 TSecr=345880061"
"3352","11.747236","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1066298 Ack=10147 Win=339 Len=0 TSval=1219050903 TSecr=345880062"
"3367","11.754615","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1066298 Ack=10153 Win=339 Len=0 TSval=1219050910 TSecr=345880070"
"3375","11.762627","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1066298 Ack=10159 Win=339 Len=0 TSval=1219050918 TSecr=345880078"
"3390","11.770853","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1066298 Ack=10165 Win=339 Len=0 TSval=1219050926 TSecr=345880086"
"3399","11.778641","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1066298 Ack=10171 Win=339 Len=0 TSval=1219050934 TSecr=345880094"
"3427","11.794881","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1066298 Ack=10177 Win=339 Len=0 TSval=1219050950 TSecr=345880110"
"3447","11.818880","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1066298 Ack=10183 Win=339 Len=0 TSval=1219050975 TSecr=345880134"
"3450","11.867509","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1066298 Ack=10189 Win=339 Len=0 TSval=1219051023 TSecr=345880182"
"3453","11.891665","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1066298 Ack=10195 Win=339 Len=0 TSval=1219051047 TSecr=345880206"
"3455","11.971338","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1066298 Ack=10201 Win=339 Len=0 TSval=1219051127 TSecr=345880286"
"3457","11.971630","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1066298 Ack=10207 Win=339 Len=0 TSval=1219051127 TSecr=345880287"
"3459","12.003483","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1066298 Ack=10213 Win=339 Len=0 TSval=1219051159 TSecr=345880318"
"3461","12.006865","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1066298 Ack=10219 Win=339 Len=0 TSval=1219051162 TSecr=345880319"
"3464","12.036708","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1066298 Ack=10225 Win=339 Len=0 TSval=1219051192 TSecr=345880351"
"3466","12.047696","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1066298 Ack=10231 Win=339 Len=2896 TSval=1219051203 TSecr=345880353"
"3468","12.047931","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1069194 Ack=10231 Win=339 Len=2896 TSval=1219051203 TSecr=345880353"
"3469","12.048177","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1072090 Ack=10231 Win=339 Len=2896 TSval=1219051203 TSecr=345880353"
"3470","12.048436","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1074986 Ack=10231 Win=339 Len=2896 TSval=1219051203 TSecr=345880353"
"3471","12.048671","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1077882 Ack=10231 Win=339 Len=1448 TSval=1219051203 TSecr=345880353"
"3473","12.050101","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1079330 Ack=10231 Win=339 Len=1448 TSval=1219051205 TSecr=345880365"
"3474","12.050351","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1080778 Ack=10231 Win=339 Len=2896 TSval=1219051205 TSecr=345880365"
"3475","12.050606","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39745 [ACK] Seq=1083674 Ack=10231 Win=339 Len=4344 TSval=1219051205 TSecr=345880365"
"3477","12.051596","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1088018 Ack=10231 Win=339 Len=1448 TSval=1219051207 TSecr=345880367"
"3478","12.051860","194.29.146.149","194.29.146.97","TCP","2269","cvsup > 39745 [PSH, ACK] Seq=1089466 Ack=10231 Win=339 Len=2203 TSval=1219051207 TSecr=345880367"
"3481","12.096026","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1091669 Ack=10391 Win=347 Len=0 TSval=1219051251 TSecr=345880371"
"3483","12.126208","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1091669 Ack=10397 Win=347 Len=0 TSval=1219051282 TSecr=345880422"
"3485","12.146437","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1091669 Ack=10403 Win=347 Len=0 TSval=1219051302 TSecr=345880442"
"3486","12.329345","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1091669 Ack=10403 Win=347 Len=2896 TSval=1219051485 TSecr=345880442"
"3488","12.329590","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1094565 Ack=10403 Win=347 Len=2896 TSval=1219051485 TSecr=345880442"
"3489","12.329844","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1097461 Ack=10403 Win=347 Len=2896 TSval=1219051485 TSecr=345880442"
"3490","12.330084","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1100357 Ack=10403 Win=347 Len=1448 TSval=1219051485 TSecr=345880442"
"3492","12.330970","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1101805 Ack=10403 Win=347 Len=1448 TSval=1219051486 TSecr=345880646"
"3493","12.331220","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1103253 Ack=10403 Win=347 Len=2896 TSval=1219051486 TSecr=345880646"
"3494","12.331470","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39745 [PSH, ACK] Seq=1106149 Ack=10403 Win=347 Len=1904 TSval=1219051486 TSecr=345880646"
"3496","12.333580","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1108053 Ack=10403 Win=347 Len=1448 TSval=1219051489 TSecr=345880648"
"3497","12.333830","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1109501 Ack=10403 Win=347 Len=2896 TSval=1219051489 TSecr=345880648"
"3499","12.334081","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39745 [ACK] Seq=1112397 Ack=10403 Win=347 Len=4344 TSval=1219051489 TSecr=345880648"
"3501","12.334581","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1116741 Ack=10403 Win=347 Len=2896 TSval=1219051490 TSecr=345880650"
"3502","12.334832","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1119637 Ack=10403 Win=347 Len=2896 TSval=1219051490 TSecr=345880650"
"3503","12.335201","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1122533 Ack=10403 Win=347 Len=1448 TSval=1219051490 TSecr=345880650"
"3504","12.335452","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1123981 Ack=10403 Win=347 Len=2896 TSval=1219051490 TSecr=345880650"
"3506","12.335702","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1126877 Ack=10403 Win=347 Len=1448 TSval=1219051490 TSecr=345880650"
"3507","12.336451","194.29.146.149","194.29.146.97","TCP","1780","cvsup > 39745 [PSH, ACK] Seq=1128325 Ack=10403 Win=347 Len=1714 TSval=1219051492 TSecr=345880651"
"3510","12.341830","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1130039 Ack=10613 Win=356 Len=0 TSval=1219051498 TSecr=345880657"
"3513","12.475125","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1130039 Ack=10619 Win=356 Len=0 TSval=1219051630 TSecr=345880790"
"3515","12.475378","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1130039 Ack=10625 Win=356 Len=0 TSval=1219051631 TSecr=345880791"
"3581","12.627135","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1130039 Ack=10631 Win=356 Len=0 TSval=1219051783 TSecr=345880942"
"3583","12.627415","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1130039 Ack=10637 Win=356 Len=0 TSval=1219051783 TSecr=345880943"
"3584","12.628392","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1130039 Ack=10637 Win=356 Len=1448 TSval=1219051784 TSecr=345880943"
"3585","12.628627","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1131487 Ack=10637 Win=356 Len=2896 TSval=1219051784 TSecr=345880943"
"3587","12.628876","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1134383 Ack=10637 Win=356 Len=2896 TSval=1219051784 TSecr=345880943"
"3588","12.629125","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1137279 Ack=10637 Win=356 Len=2896 TSval=1219051784 TSecr=345880943"
"3589","12.629377","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1140175 Ack=10637 Win=356 Len=2896 TSval=1219051784 TSecr=345880943"
"3591","12.630060","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1143071 Ack=10637 Win=356 Len=1448 TSval=1219051785 TSecr=345880945"
"3592","12.630308","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39745 [PSH, ACK] Seq=1144519 Ack=10637 Win=356 Len=1904 TSval=1219051785 TSecr=345880945"
"3594","12.635039","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1146423 Ack=10637 Win=356 Len=1448 TSval=1219051790 TSecr=345880947"
"3595","12.635289","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39745 [ACK] Seq=1147871 Ack=10637 Win=356 Len=4344 TSval=1219051790 TSecr=345880947"
"3597","12.635537","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1152215 Ack=10637 Win=356 Len=2896 TSval=1219051790 TSecr=345880947"
"3598","12.635784","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1155111 Ack=10637 Win=356 Len=1448 TSval=1219051790 TSecr=345880947"
"3599","12.636050","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1156559 Ack=10637 Win=356 Len=2896 TSval=1219051791 TSecr=345880951"
"3600","12.636301","194.29.146.149","194.29.146.97","TCP","3418","cvsup > 39745 [PSH, ACK] Seq=1159455 Ack=10637 Win=356 Len=3352 TSval=1219051791 TSecr=345880951"
"3602","12.639304","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1162807 Ack=10637 Win=356 Len=1448 TSval=1219051795 TSecr=345880954"
"3603","12.639541","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1164255 Ack=10637 Win=356 Len=2896 TSval=1219051795 TSecr=345880954"
"3604","12.639809","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39745 [ACK] Seq=1167151 Ack=10637 Win=356 Len=4344 TSval=1219051795 TSecr=345880954"
"3605","12.640058","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1171495 Ack=10637 Win=356 Len=2896 TSval=1219051795 TSecr=345880954"
"3606","12.640306","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1174391 Ack=10637 Win=356 Len=1448 TSval=1219051795 TSecr=345880954"
"3608","12.641448","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1175839 Ack=10637 Win=356 Len=1448 TSval=1219051797 TSecr=345880957"
"3609","12.641715","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39745 [PSH, ACK] Seq=1177287 Ack=10637 Win=356 Len=1904 TSval=1219051797 TSecr=345880957"
"3611","12.642982","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1179191 Ack=10637 Win=356 Len=1448 TSval=1219051798 TSecr=345880958"
"3612","12.643247","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1180639 Ack=10637 Win=356 Len=2896 TSval=1219051798 TSecr=345880958"
"3614","12.643484","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1183535 Ack=10637 Win=356 Len=2896 TSval=1219051798 TSecr=345880958"
"3616","12.643733","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1186431 Ack=10637 Win=356 Len=2896 TSval=1219051798 TSecr=345880958"
"3617","12.643983","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1189327 Ack=10637 Win=356 Len=2896 TSval=1219051798 TSecr=345880958"
"3618","12.644230","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1192223 Ack=10637 Win=356 Len=1448 TSval=1219051798 TSecr=345880958"
"3619","12.644235","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1193671 Ack=10637 Win=356 Len=1448 TSval=1219051799 TSecr=345880959"
"3620","12.644481","194.29.146.149","194.29.146.97","TCP","2020","cvsup > 39745 [PSH, ACK] Seq=1195119 Ack=10637 Win=356 Len=1954 TSval=1219051799 TSecr=345880959"
"3627","12.694321","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1197073 Ack=10867 Win=364 Len=0 TSval=1219051850 TSecr=345880970"
"3629","12.724483","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1197073 Ack=10873 Win=364 Len=0 TSval=1219051880 TSecr=345881022"
"3631","12.745932","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1197073 Ack=10879 Win=364 Len=0 TSval=1219051901 TSecr=345881040"
"3706","12.797526","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1197073 Ack=10885 Win=364 Len=0 TSval=1219051953 TSecr=345881104"
"3717","12.817924","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1197073 Ack=10891 Win=364 Len=0 TSval=1219051973 TSecr=345881113"
"3720","12.895844","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1197073 Ack=10891 Win=364 Len=1448 TSval=1219052051 TSecr=345881113"
"3721","12.896077","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1198521 Ack=10891 Win=364 Len=2896 TSval=1219052051 TSecr=345881113"
"3722","12.896337","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1201417 Ack=10891 Win=364 Len=2896 TSval=1219052051 TSecr=345881113"
"3723","12.896592","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39745 [ACK] Seq=1204313 Ack=10891 Win=364 Len=4344 TSval=1219052051 TSecr=345881113"
"3724","12.896813","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1208657 Ack=10891 Win=364 Len=1448 TSval=1219052051 TSecr=345881113"
"3726","12.897067","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1210105 Ack=10891 Win=364 Len=2896 TSval=1219052051 TSecr=345881113"
"3727","12.897644","194.29.146.149","194.29.146.97","TCP","522","cvsup > 39745 [PSH, ACK] Seq=1213001 Ack=10891 Win=364 Len=456 TSval=1219052053 TSecr=345881213"
"3729","12.900030","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1213457 Ack=10891 Win=364 Len=2896 TSval=1219052055 TSecr=345881213"
"3731","12.900278","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1216353 Ack=10891 Win=364 Len=2896 TSval=1219052055 TSecr=345881213"
"3732","12.900528","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1219249 Ack=10891 Win=364 Len=2896 TSval=1219052055 TSecr=345881215"
"3733","12.900777","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1222145 Ack=10891 Win=364 Len=2896 TSval=1219052055 TSecr=345881215"
"3734","12.901027","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1225041 Ack=10891 Win=364 Len=2896 TSval=1219052056 TSecr=345881216"
"3735","12.901276","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1227937 Ack=10891 Win=364 Len=1448 TSval=1219052056 TSecr=345881216"
"3737","12.904987","194.29.146.149","194.29.146.97","TCP","522","cvsup > 39745 [PSH, ACK] Seq=1229385 Ack=10891 Win=364 Len=456 TSval=1219052060 TSecr=345881220"
"3738","12.906963","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1229841 Ack=10891 Win=364 Len=2896 TSval=1219052062 TSecr=345881220"
"3740","12.907202","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1232737 Ack=10891 Win=364 Len=2896 TSval=1219052062 TSecr=345881220"
"3741","12.907436","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1235633 Ack=10891 Win=364 Len=1448 TSval=1219052062 TSecr=345881220"
"3742","12.907713","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39745 [ACK] Seq=1237081 Ack=10891 Win=364 Len=4344 TSval=1219052062 TSecr=345881220"
"3743","12.907950","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1241425 Ack=10891 Win=364 Len=1448 TSval=1219052062 TSecr=345881220"
"3744","12.907955","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1242873 Ack=10891 Win=364 Len=1448 TSval=1219052063 TSecr=345881223"
"3745","12.908185","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39745 [PSH, ACK] Seq=1244321 Ack=10891 Win=364 Len=1904 TSval=1219052063 TSecr=345881223"
"3747","12.913163","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1246225 Ack=10891 Win=364 Len=2896 TSval=1219052068 TSecr=345881228"
"3748","12.913391","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1249121 Ack=10891 Win=364 Len=1448 TSval=1219052068 TSecr=345881228"
"3749","12.913642","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39745 [ACK] Seq=1250569 Ack=10891 Win=364 Len=4344 TSval=1219052068 TSecr=345881228"
"3750","12.913916","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1254913 Ack=10891 Win=364 Len=2896 TSval=1219052068 TSecr=345881228"
"3751","12.914143","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1257809 Ack=10891 Win=364 Len=2896 TSval=1219052068 TSecr=345881228"
"3752","12.914392","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1260705 Ack=10891 Win=364 Len=2896 TSval=1219052068 TSecr=345881228"
"3754","12.916127","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1263601 Ack=10891 Win=364 Len=1448 TSval=1219052071 TSecr=345881231"
"3755","12.916375","194.29.146.149","194.29.146.97","TCP","2382","cvsup > 39745 [PSH, ACK] Seq=1265049 Ack=10891 Win=364 Len=2316 TSval=1219052071 TSecr=345881231"
"3758","12.930754","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1267365 Ack=11151 Win=372 Len=0 TSval=1219052086 TSecr=345881246"
"3760","13.094948","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1267365 Ack=11151 Win=372 Len=2896 TSval=1219052250 TSecr=345881246"
"3762","13.095183","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1270261 Ack=11151 Win=372 Len=2896 TSval=1219052250 TSecr=345881246"
"3763","13.095414","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1273157 Ack=11151 Win=372 Len=1448 TSval=1219052250 TSecr=345881246"
"3764","13.095665","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39745 [ACK] Seq=1274605 Ack=11151 Win=372 Len=4344 TSval=1219052250 TSecr=345881246"
"3765","13.095952","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1278949 Ack=11151 Win=372 Len=2896 TSval=1219052250 TSecr=345881246"
"3766","13.096172","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39745 [PSH, ACK] Seq=1281845 Ack=11151 Win=372 Len=1904 TSval=1219052250 TSecr=345881246"
"3768","13.100980","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1283749 Ack=11151 Win=372 Len=2896 TSval=1219052256 TSecr=345881413"
"3770","13.101208","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1286645 Ack=11151 Win=372 Len=1448 TSval=1219052256 TSecr=345881413"
"3771","13.101486","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39745 [ACK] Seq=1288093 Ack=11151 Win=372 Len=4344 TSval=1219052256 TSecr=345881413"
"3772","13.101735","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1292437 Ack=11151 Win=372 Len=2896 TSval=1219052256 TSecr=345881413"
"3773","13.101973","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1295333 Ack=11151 Win=372 Len=2896 TSval=1219052256 TSecr=345881413"
"3774","13.102207","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39745 [PSH, ACK] Seq=1298229 Ack=11151 Win=372 Len=1904 TSval=1219052256 TSecr=345881413"
"3775","13.106730","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1300133 Ack=11151 Win=372 Len=1448 TSval=1219052262 TSecr=345881417"
"3776","13.106980","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1301581 Ack=11151 Win=372 Len=2896 TSval=1219052262 TSecr=345881417"
"3777","13.107253","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39745 [ACK] Seq=1304477 Ack=11151 Win=372 Len=4344 TSval=1219052262 TSecr=345881417"
"3779","13.108632","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1308821 Ack=11151 Win=372 Len=2896 TSval=1219052264 TSecr=345881424"
"3780","13.108880","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1311717 Ack=11151 Win=372 Len=2896 TSval=1219052264 TSecr=345881424"
"3781","13.109128","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39745 [PSH, ACK] Seq=1314613 Ack=11151 Win=372 Len=1904 TSval=1219052264 TSecr=345881424"
"3783","13.110878","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39745 [ACK] Seq=1316517 Ack=11151 Win=372 Len=1448 TSval=1219052266 TSecr=345881424"
"3784","13.111127","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1317965 Ack=11151 Win=372 Len=2896 TSval=1219052266 TSecr=345881424"
"3785","13.111377","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1320861 Ack=11151 Win=372 Len=2896 TSval=1219052266 TSecr=345881424"
"3786","13.111627","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1323757 Ack=11151 Win=372 Len=2896 TSval=1219052266 TSecr=345881424"
"3787","13.111876","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1326653 Ack=11151 Win=372 Len=2896 TSval=1219052266 TSecr=345881424"
"3788","13.112124","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39745 [ACK] Seq=1329549 Ack=11151 Win=372 Len=2896 TSval=1219052266 TSecr=345881424"
"3789","13.112128","194.29.146.149","194.29.146.97","TCP","522","cvsup > 39745 [PSH, ACK] Seq=1332445 Ack=11151 Win=372 Len=456 TSval=1219052266 TSecr=345881427"
"3790","13.112374","194.29.146.149","194.29.146.97","TCP","2209","cvsup > 39745 [PSH, ACK] Seq=1332901 Ack=11151 Win=372 Len=2143 TSval=1219052267 TSecr=345881427"
"3793","13.129832","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1335044 Ack=11391 Win=381 Len=0 TSval=1219052285 TSecr=345881445"
"3795","13.260690","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1335044 Ack=11397 Win=381 Len=0 TSval=1219052416 TSecr=345881559"
"3797","13.283186","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1335044 Ack=11403 Win=381 Len=0 TSval=1219052439 TSecr=345881577"
"3799","13.290369","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1335044 Ack=11415 Win=381 Len=0 TSval=1219052446 TSecr=345881599"
"3801","13.299258","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1335044 Ack=11421 Win=381 Len=0 TSval=1219052455 TSecr=345881615"
"3803","13.299521","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1335044 Ack=11427 Win=381 Len=0 TSval=1219052455 TSecr=345881615"
"3805","13.347494","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1335044 Ack=11433 Win=381 Len=0 TSval=1219052503 TSecr=345881663"
"3807","13.367608","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1335044 Ack=11439 Win=381 Len=0 TSval=1219052523 TSecr=345881663"
"3808","13.508052","194.29.146.149","194.29.146.97","TCP","238","cvsup > 39745 [PSH, ACK] Seq=1335044 Ack=11439 Win=381 Len=172 TSval=1219052663 TSecr=345881663"
"3810","13.509044","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=1335216 Ack=11459 Win=381 Len=0 TSval=1219052664 TSecr=345881824"
