"No.","Time","Source","Destination","Protocol","Length","Info"
"8329","29.508067","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17443 Win=1088 Len=0 TSval=1220892785 TSecr=347721989"
"8331","29.518212","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17449 Win=1088 Len=0 TSval=1220892795 TSecr=347721997"
"8333","29.526086","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17455 Win=1088 Len=0 TSval=1220892803 TSecr=347722005"
"8336","29.533710","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17461 Win=1088 Len=0 TSval=1220892810 TSecr=347722013"
"8338","29.541567","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17467 Win=1088 Len=0 TSval=1220892818 TSecr=347722021"
"8340","29.549062","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17473 Win=1088 Len=0 TSval=1220892825 TSecr=347722029"
"8342","29.556326","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17479 Win=1088 Len=0 TSval=1220892833 TSecr=347722037"
"8344","29.564578","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17485 Win=1088 Len=0 TSval=1220892841 TSecr=347722045"
"8346","29.572398","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17491 Win=1088 Len=0 TSval=1220892849 TSecr=347722053"
"8348","29.579762","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17497 Win=1088 Len=0 TSval=1220892856 TSecr=347722061"
"8350","29.587810","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17503 Win=1088 Len=0 TSval=1220892865 TSecr=347722069"
"8352","29.596087","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17509 Win=1088 Len=0 TSval=1220892872 TSecr=347722077"
"8354","29.604030","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17515 Win=1088 Len=0 TSval=1220892881 TSecr=347722085"
"8356","29.612094","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17521 Win=1088 Len=0 TSval=1220892889 TSecr=347722093"
"8358","29.621710","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17527 Win=1088 Len=0 TSval=1220892898 TSecr=347722101"
"8360","29.629334","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17533 Win=1088 Len=0 TSval=1220892906 TSecr=347722109"
"8362","29.643985","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17539 Win=1088 Len=0 TSval=1220892921 TSecr=347722125"
"8364","29.652085","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17545 Win=1088 Len=0 TSval=1220892929 TSecr=347722133"
"8366","29.660065","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17551 Win=1088 Len=0 TSval=1220892937 TSecr=347722141"
"8368","29.678055","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17557 Win=1088 Len=0 TSval=1220892955 TSecr=347722156"
"8370","29.693193","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17563 Win=1088 Len=0 TSval=1220892970 TSecr=347722172"
"8372","29.707949","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17569 Win=1088 Len=0 TSval=1220892984 TSecr=347722188"
"8374","29.723653","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17575 Win=1088 Len=0 TSval=1220893001 TSecr=347722205"
"8376","29.733851","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17581 Win=1088 Len=0 TSval=1220893010 TSecr=347722213"
"8378","29.740115","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17587 Win=1088 Len=0 TSval=1220893017 TSecr=347722221"
"8380","29.748059","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17593 Win=1088 Len=0 TSval=1220893025 TSecr=347722229"
"8382","29.764771","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17599 Win=1088 Len=0 TSval=1220893042 TSecr=347722245"
"8384","29.772326","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17605 Win=1088 Len=0 TSval=1220893049 TSecr=347722253"
"8386","29.779783","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17611 Win=1088 Len=0 TSval=1220893057 TSecr=347722261"
"8388","29.787786","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17617 Win=1088 Len=0 TSval=1220893065 TSecr=347722269"
"8390","29.796117","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17623 Win=1088 Len=0 TSval=1220893073 TSecr=347722277"
"8392","29.804057","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17629 Win=1088 Len=0 TSval=1220893081 TSecr=347722285"
"8394","29.814186","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17635 Win=1088 Len=0 TSval=1220893091 TSecr=347722293"
"8396","29.821207","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17641 Win=1088 Len=0 TSval=1220893098 TSecr=347722301"
"8398","29.835768","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17647 Win=1088 Len=0 TSval=1220893113 TSecr=347722317"
"8400","29.843786","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17653 Win=1088 Len=0 TSval=1220893121 TSecr=347722325"
"8402","29.853748","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17659 Win=1088 Len=0 TSval=1220893130 TSecr=347722333"
"8404","29.861177","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17665 Win=1088 Len=0 TSval=1220893138 TSecr=347722341"
"8406","29.871586","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17671 Win=1088 Len=0 TSval=1220893148 TSecr=347722349"
"8408","29.876029","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17677 Win=1088 Len=0 TSval=1220893153 TSecr=347722357"
"8410","29.883823","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17683 Win=1088 Len=0 TSval=1220893161 TSecr=347722365"
"8412","29.902208","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17689 Win=1088 Len=0 TSval=1220893179 TSecr=347722381"
"8414","29.916332","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17695 Win=1088 Len=0 TSval=1220893193 TSecr=347722397"
"8416","29.923759","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17701 Win=1088 Len=0 TSval=1220893201 TSecr=347722405"
"8418","29.942278","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17707 Win=1088 Len=0 TSval=1220893219 TSecr=347722421"
"8420","29.950012","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17713 Win=1088 Len=0 TSval=1220893226 TSecr=347722429"
"8424","29.957358","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17719 Win=1088 Len=0 TSval=1220893234 TSecr=347722437"
"8426","29.964412","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17725 Win=1088 Len=0 TSval=1220893241 TSecr=347722445"
"8428","29.972046","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17731 Win=1088 Len=0 TSval=1220893249 TSecr=347722453"
"8430","29.989982","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17737 Win=1088 Len=0 TSval=1220893266 TSecr=347722469"
"8432","29.997330","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17743 Win=1088 Len=0 TSval=1220893274 TSecr=347722477"
"8434","30.012086","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17749 Win=1088 Len=0 TSval=1220893289 TSecr=347722493"
"8436","30.027824","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17755 Win=1088 Len=0 TSval=1220893305 TSecr=347722509"
"8438","30.044736","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17761 Win=1088 Len=0 TSval=1220893321 TSecr=347722525"
"8451","30.052160","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17767 Win=1088 Len=0 TSval=1220893329 TSecr=347722533"
"8471","30.068144","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17773 Win=1088 Len=0 TSval=1220893345 TSecr=347722549"
"8496","30.083639","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17779 Win=1088 Len=0 TSval=1220893360 TSecr=347722564"
"8513","30.094234","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17785 Win=1088 Len=0 TSval=1220893371 TSecr=347722572"
"8531","30.108708","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17791 Win=1088 Len=0 TSval=1220893385 TSecr=347722589"
"8535","30.115636","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17797 Win=1088 Len=0 TSval=1220893392 TSecr=347722596"
"8537","30.123362","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17803 Win=1088 Len=0 TSval=1220893400 TSecr=347722604"
"8539","30.141778","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17809 Win=1088 Len=0 TSval=1220893418 TSecr=347722621"
"8541","30.147830","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17815 Win=1088 Len=0 TSval=1220893424 TSecr=347722628"
"8544","30.155705","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17821 Win=1088 Len=0 TSval=1220893432 TSecr=347722636"
"8546","30.163620","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17827 Win=1088 Len=0 TSval=1220893441 TSecr=347722645"
"8548","30.172355","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17833 Win=1088 Len=0 TSval=1220893449 TSecr=347722652"
"8550","30.180017","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17839 Win=1088 Len=0 TSval=1220893457 TSecr=347722661"
"8552","30.190004","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17845 Win=1088 Len=0 TSval=1220893466 TSecr=347722669"
"8554","30.195340","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17851 Win=1088 Len=0 TSval=1220893472 TSecr=347722676"
"8556","30.206234","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17857 Win=1088 Len=0 TSval=1220893483 TSecr=347722684"
"8558","30.212612","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17863 Win=1088 Len=0 TSval=1220893489 TSecr=347722692"
"8560","30.220260","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17869 Win=1088 Len=0 TSval=1220893497 TSecr=347722701"
"8562","30.228075","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17875 Win=1088 Len=0 TSval=1220893505 TSecr=347722709"
"8564","30.245112","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17881 Win=1088 Len=0 TSval=1220893522 TSecr=347722725"
"8566","30.260150","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17887 Win=1088 Len=0 TSval=1220893537 TSecr=347722741"
"8568","30.267808","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17893 Win=1088 Len=0 TSval=1220893545 TSecr=347722749"
"8570","30.284081","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17899 Win=1088 Len=0 TSval=1220893561 TSecr=347722765"
"8572","30.292082","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17905 Win=1088 Len=0 TSval=1220893569 TSecr=347722773"
"8574","30.301778","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17911 Win=1088 Len=0 TSval=1220893578 TSecr=347722781"
"8576","30.309418","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17917 Win=1088 Len=0 TSval=1220893586 TSecr=347722789"
"8578","30.316316","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17923 Win=1088 Len=0 TSval=1220893593 TSecr=347722797"
"8580","30.323908","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17929 Win=1088 Len=0 TSval=1220893601 TSecr=347722805"
"8582","30.340138","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17935 Win=1088 Len=0 TSval=1220893617 TSecr=347722821"
"8584","30.357332","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17941 Win=1088 Len=0 TSval=1220893634 TSecr=347722837"
"8587","30.364714","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17947 Win=1088 Len=0 TSval=1220893641 TSecr=347722845"
"8590","30.380115","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17953 Win=1088 Len=0 TSval=1220893657 TSecr=347722861"
"8603","30.387984","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17959 Win=1088 Len=0 TSval=1220893665 TSecr=347722869"
"8627","30.395813","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17965 Win=1088 Len=0 TSval=1220893673 TSecr=347722877"
"8659","30.419902","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17971 Win=1088 Len=0 TSval=1220893697 TSecr=347722901"
"8661","30.435835","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17977 Win=1088 Len=0 TSval=1220893713 TSecr=347722917"
"8663","30.445809","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17983 Win=1088 Len=0 TSval=1220893722 TSecr=347722925"
"8666","30.459853","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17989 Win=1088 Len=0 TSval=1220893737 TSecr=347722941"
"8668","30.467841","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=17995 Win=1088 Len=0 TSval=1220893745 TSecr=347722949"
"8670","30.486357","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18001 Win=1088 Len=0 TSval=1220893763 TSecr=347722965"
"8672","30.493432","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18007 Win=1088 Len=0 TSval=1220893770 TSecr=347722973"
"8674","30.508068","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18013 Win=1088 Len=0 TSval=1220893785 TSecr=347722989"
"8676","30.525954","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18019 Win=1088 Len=0 TSval=1220893802 TSecr=347723005"
"8678","30.548074","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18025 Win=1088 Len=0 TSval=1220893825 TSecr=347723029"
"8680","30.563849","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18031 Win=1088 Len=0 TSval=1220893841 TSecr=347723045"
"8682","30.581323","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18037 Win=1088 Len=0 TSval=1220893858 TSecr=347723061"
"8684","30.595892","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18043 Win=1088 Len=0 TSval=1220893873 TSecr=347723077"
"8686","30.603918","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18049 Win=1088 Len=0 TSval=1220893881 TSecr=347723085"
"8688","30.614319","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18055 Win=1088 Len=0 TSval=1220893891 TSecr=347723093"
"8690","30.621918","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18061 Win=1088 Len=0 TSval=1220893899 TSecr=347723101"
"8692","30.636178","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18067 Win=1088 Len=0 TSval=1220893913 TSecr=347723117"
"8694","30.643923","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18073 Win=1088 Len=0 TSval=1220893921 TSecr=347723125"
"8696","30.661320","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18079 Win=1088 Len=0 TSval=1220893938 TSecr=347723141"
"8698","30.679302","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18085 Win=1088 Len=0 TSval=1220893956 TSecr=347723157"
"8700","30.683650","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18091 Win=1088 Len=0 TSval=1220893961 TSecr=347723165"
"8702","30.701228","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18097 Win=1088 Len=0 TSval=1220893978 TSecr=347723181"
"8704","30.715528","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18103 Win=1088 Len=0 TSval=1220893992 TSecr=347723196"
"8706","30.731828","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18109 Win=1088 Len=0 TSval=1220894009 TSecr=347723213"
"8708","30.749317","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18115 Win=1088 Len=0 TSval=1220894026 TSecr=347723229"
"8710","30.756445","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18121 Win=1088 Len=0 TSval=1220894033 TSecr=347723237"
"8712","30.771890","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18127 Win=1088 Len=0 TSval=1220894049 TSecr=347723253"
"8714","30.781420","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18133 Win=1088 Len=0 TSval=1220894058 TSecr=347723261"
"8716","30.788982","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18139 Win=1088 Len=0 TSval=1220894066 TSecr=347723269"
"8718","30.796359","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18145 Win=1088 Len=0 TSval=1220894073 TSecr=347723277"
"8720","30.807300","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18151 Win=1088 Len=0 TSval=1220894084 TSecr=347723285"
"8722","30.812158","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18157 Win=1088 Len=0 TSval=1220894089 TSecr=347723293"
"8724","30.820200","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18163 Win=1088 Len=0 TSval=1220894097 TSecr=347723301"
"8726","30.827930","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18169 Win=1088 Len=0 TSval=1220894105 TSecr=347723309"
"8728","30.836164","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18175 Win=1088 Len=0 TSval=1220894113 TSecr=347723317"
"8730","30.846143","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18181 Win=1088 Len=0 TSval=1220894123 TSecr=347723325"
"8732","30.853481","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18187 Win=1088 Len=0 TSval=1220894130 TSecr=347723333"
"8734","30.860450","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18193 Win=1088 Len=0 TSval=1220894137 TSecr=347723341"
"8736","30.868330","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18199 Win=1088 Len=0 TSval=1220894145 TSecr=347723349"
"8738","30.876959","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18205 Win=1088 Len=0 TSval=1220894153 TSecr=347723357"
"8740","30.884119","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18211 Win=1088 Len=0 TSval=1220894161 TSecr=347723365"
"8742","30.894606","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18217 Win=1088 Len=0 TSval=1220894171 TSecr=347723373"
"8744","30.901973","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18223 Win=1088 Len=0 TSval=1220894178 TSecr=347723381"
"8746","30.909203","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18229 Win=1088 Len=0 TSval=1220894186 TSecr=347723389"
"8748","30.916168","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18235 Win=1088 Len=0 TSval=1220894193 TSecr=347723397"
"8750","30.923837","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18241 Win=1088 Len=0 TSval=1220894201 TSecr=347723405"
"8752","30.931931","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18247 Win=1088 Len=0 TSval=1220894209 TSecr=347723413"
"8754","30.941775","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18253 Win=1088 Len=0 TSval=1220894218 TSecr=347723421"
"8756","30.948190","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18259 Win=1088 Len=0 TSval=1220894225 TSecr=347723429"
"8758","30.955881","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18265 Win=1088 Len=0 TSval=1220894233 TSecr=347723437"
"8760","30.963919","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18271 Win=1088 Len=0 TSval=1220894241 TSecr=347723445"
"8762","30.971917","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18277 Win=1088 Len=0 TSval=1220894249 TSecr=347723453"
"8764","30.981926","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18283 Win=1088 Len=0 TSval=1220894258 TSecr=347723461"
"8766","30.989204","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18289 Win=1088 Len=0 TSval=1220894266 TSecr=347723469"
"8768","30.996752","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18295 Win=1088 Len=0 TSval=1220894273 TSecr=347723477"
"8770","31.005325","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18301 Win=1088 Len=0 TSval=1220894282 TSecr=347723485"
"8772","31.011934","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18307 Win=1088 Len=0 TSval=1220894289 TSecr=347723493"
"8774","31.019929","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18313 Win=1088 Len=0 TSval=1220894297 TSecr=347723501"
"8776","31.030052","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18319 Win=1088 Len=0 TSval=1220894307 TSecr=347723509"
"8778","31.037550","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18325 Win=1088 Len=0 TSval=1220894314 TSecr=347723517"
"8780","31.043900","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18331 Win=1088 Len=0 TSval=1220894321 TSecr=347723525"
"8791","31.051914","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18337 Win=1088 Len=0 TSval=1220894329 TSecr=347723533"
"8804","31.061255","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18343 Win=1088 Len=0 TSval=1220894338 TSecr=347723541"
"8818","31.069101","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18349 Win=1088 Len=0 TSval=1220894346 TSecr=347723549"
"8828","31.076426","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18355 Win=1088 Len=0 TSval=1220894353 TSecr=347723557"
"8843","31.083759","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18361 Win=1088 Len=0 TSval=1220894360 TSecr=347723564"
"8853","31.092085","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18367 Win=1088 Len=0 TSval=1220894369 TSecr=347723572"
"8863","31.099593","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18373 Win=1088 Len=0 TSval=1220894376 TSecr=347723580"
"8875","31.108020","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=259423 Ack=18379 Win=1088 Len=0 TSval=1220894385 TSecr=347723589"
