"No.","Time","Source","Destination","Protocol","Length","Info"
"3135","23.334807","194.29.146.15","194.29.146.97","TCP","66","http > 36071 [ACK] Seq=83768 Ack=43125 Win=3988 Len=0 TSval=262915232 TSecr=345620895"
"3136","23.429067","194.29.146.15","194.29.146.97","HTTP","598","HTTP/1.1 200 OK  (text/html)"
"3139","23.590191","194.29.146.15","194.29.146.97","TCP","66","http > 36071 [ACK] Seq=84300 Ack=43594 Win=3988 Len=0 TSval=262915296 TSecr=345621150"
"3140","23.686532","194.29.146.15","194.29.146.97","HTTP","586","HTTP/1.1 200 OK  (text/html)"
"3143","23.842524","194.29.146.15","194.29.146.97","TCP","66","http > 36071 [ACK] Seq=84820 Ack=44063 Win=3988 Len=0 TSval=262915359 TSecr=345621402"
"3144","23.934843","194.29.146.15","194.29.146.97","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"3147","24.094489","194.29.146.15","194.29.146.97","TCP","66","http > 36071 [ACK] Seq=85338 Ack=44532 Win=3988 Len=0 TSval=262915422 TSecr=345621654"
"3225","24.223946","194.29.146.15","194.29.146.97","HTTP","593","HTTP/1.1 200 OK  (text/html)"
"3239","24.391621","194.29.146.15","194.29.146.97","TCP","66","http > 36071 [ACK] Seq=85865 Ack=45001 Win=3988 Len=0 TSval=262915496 TSecr=345621951"
"3240","24.489187","194.29.146.15","194.29.146.97","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"3244","24.661168","194.29.146.15","194.29.146.97","TCP","66","http > 36071 [ACK] Seq=86383 Ack=45470 Win=3988 Len=0 TSval=262915563 TSecr=345622221"
"3245","24.749114","194.29.146.15","194.29.146.97","HTTP","589","HTTP/1.1 200 OK  (text/html)"
"3251","24.884072","194.29.146.15","194.29.146.97","TCP","66","http > 36071 [ACK] Seq=86906 Ack=45939 Win=3988 Len=0 TSval=262915619 TSecr=345622444"
"3252","24.982636","194.29.146.15","194.29.146.97","HTTP","597","HTTP/1.1 200 OK  (text/html)"
"3255","25.145792","194.29.146.15","194.29.146.97","TCP","66","http > 36071 [ACK] Seq=87437 Ack=46408 Win=3988 Len=0 TSval=262915684 TSecr=345622706"
"3338","25.233141","194.29.146.15","194.29.146.97","HTTP","590","HTTP/1.1 200 OK  (text/html)"
"3408","25.368752","194.29.146.15","194.29.146.97","TCP","66","http > 36071 [ACK] Seq=87961 Ack=46877 Win=3988 Len=0 TSval=262915740 TSecr=345622929"
"3412","25.466763","194.29.146.15","194.29.146.97","HTTP","604","HTTP/1.1 200 OK  (text/html)"
"3417","25.628455","194.29.146.15","194.29.146.97","TCP","66","http > 36071 [ACK] Seq=88499 Ack=47346 Win=3988 Len=0 TSval=262915805 TSecr=345623188"
"3419","25.717218","194.29.146.15","194.29.146.97","HTTP","566","HTTP/1.1 200 OK  (text/html)"
"3421","25.717266","194.29.146.15","194.29.146.97","TCP","66","http > 36071 [FIN, ACK] Seq=88999 Ack=47346 Win=4006 Len=0 TSval=262915827 TSecr=345623188"
"3423","25.718352","194.29.146.15","194.29.146.97","TCP","66","http > 36071 [ACK] Seq=89000 Ack=47347 Win=4006 Len=0 TSval=262915828 TSecr=345623278"
"3428","25.905041","194.29.146.15","194.29.146.97","TCP","74","http > 36076 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=262915874 TSecr=345623465 WS=16"
"3431","25.905927","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=1 Ack=471 Win=15552 Len=0 TSval=262915875 TSecr=345623466"
"3432","26.005590","194.29.146.15","194.29.146.97","HTTP","602","HTTP/1.1 200 OK  (text/html)"
"3461","26.193154","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=537 Ack=941 Win=16624 Len=0 TSval=262915946 TSecr=345623753"
"3522","26.291938","194.29.146.15","194.29.146.97","HTTP","597","HTTP/1.1 200 OK  (text/html)"
"3526","26.453202","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=1068 Ack=1411 Win=17696 Len=0 TSval=262916011 TSecr=345624013"
"3527","26.544199","194.29.146.15","194.29.146.97","HTTP","592","HTTP/1.1 200 OK  (text/html)"
"3530","26.728819","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=1594 Ack=1881 Win=18768 Len=0 TSval=262916080 TSecr=345624289"
"3531","26.819121","194.29.146.15","194.29.146.97","HTTP","589","HTTP/1.1 200 OK  (text/html)"
"3536","26.988941","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=2117 Ack=2351 Win=19840 Len=0 TSval=262916145 TSecr=345624549"
"3537","27.078880","194.29.146.15","194.29.146.97","HTTP","600","HTTP/1.1 200 OK  (text/html)"
"3622","27.230194","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=2651 Ack=2821 Win=20912 Len=0 TSval=262916206 TSecr=345624790"
"3626","27.331663","194.29.146.15","194.29.146.97","HTTP","594","HTTP/1.1 200 OK  (text/html)"
"3629","27.488211","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=3179 Ack=3291 Win=21984 Len=0 TSval=262916270 TSecr=345625048"
"3631","27.586207","194.29.146.15","194.29.146.97","HTTP","598","HTTP/1.1 200 OK  (text/html)"
"3635","27.758200","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=3711 Ack=3761 Win=23056 Len=0 TSval=262916338 TSecr=345625318"
"3658","27.857368","194.29.146.15","194.29.146.97","HTTP","591","HTTP/1.1 200 OK  (text/html)"
"3673","28.045924","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=4236 Ack=4231 Win=24128 Len=0 TSval=262916409 TSecr=345625606"
"3674","28.136577","194.29.146.15","194.29.146.97","HTTP","597","HTTP/1.1 200 OK  (text/html)"
"3769","28.265336","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=4767 Ack=4701 Win=25200 Len=0 TSval=262916464 TSecr=345625825"
"3839","28.357375","194.29.146.15","194.29.146.97","HTTP","590","HTTP/1.1 200 OK  (text/html)"
"3855","28.605012","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=5291 Ack=5171 Win=26272 Len=0 TSval=262916549 TSecr=345626165"
"3857","28.705488","194.29.146.15","194.29.146.97","HTTP","609","HTTP/1.1 200 OK  (text/html)"
"3862","28.882285","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=5834 Ack=5641 Win=27344 Len=0 TSval=262916619 TSecr=345626442"
"3863","28.981275","194.29.146.15","194.29.146.97","HTTP","625","HTTP/1.1 200 OK  (text/html)"
"3867","29.128077","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=6393 Ack=6111 Win=28416 Len=0 TSval=262916680 TSecr=345626688"
"3945","29.233099","194.29.146.15","194.29.146.97","HTTP","589","HTTP/1.1 200 OK  (text/html)"
"3954","29.393313","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=6916 Ack=6581 Win=29488 Len=0 TSval=262916746 TSecr=345626953"
"3955","29.490708","194.29.146.15","194.29.146.97","HTTP","599","HTTP/1.1 200 OK  (text/html)"
"3960","29.698892","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=7449 Ack=7051 Win=30560 Len=0 TSval=262916823 TSecr=345627259"
"3961","29.787861","194.29.146.15","194.29.146.97","HTTP","590","HTTP/1.1 200 OK  (text/html)"
"3964","29.979322","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=7973 Ack=7521 Win=31632 Len=0 TSval=262916893 TSecr=345627539"
"3965","30.075276","194.29.146.15","194.29.146.97","HTTP","602","HTTP/1.1 200 OK  (text/html)"
"4055","30.253723","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=8509 Ack=7991 Win=32704 Len=0 TSval=262916961 TSecr=345627814"
"4058","30.347939","194.29.146.15","194.29.146.97","HTTP","590","HTTP/1.1 200 OK  (text/html)"
"4061","30.518792","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=9033 Ack=8461 Win=33776 Len=0 TSval=262917028 TSecr=345628079"
"4062","30.611091","194.29.146.15","194.29.146.97","HTTP","613","HTTP/1.1 200 OK  (text/html)"
"4065","30.780015","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=9580 Ack=8931 Win=34848 Len=0 TSval=262917093 TSecr=345628340"
"4067","30.870716","194.29.146.15","194.29.146.97","HTTP","596","HTTP/1.1 200 OK  (text/html)"
"4073","31.070845","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=10110 Ack=9401 Win=35920 Len=0 TSval=262917166 TSecr=345628631"
"4075","31.161263","194.29.146.15","194.29.146.97","HTTP","575","HTTP/1.1 200 OK  (text/html)"
"4198","31.315447","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=10619 Ack=9871 Win=36992 Len=0 TSval=262917227 TSecr=345628875"
"4228","31.405809","194.29.146.15","194.29.146.97","HTTP","569","HTTP/1.1 200 OK  (text/html)"
"4233","31.627642","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=11122 Ack=10341 Win=38064 Len=0 TSval=262917305 TSecr=345629187"
"4234","31.717906","194.29.146.15","194.29.146.97","HTTP","571","HTTP/1.1 200 OK  (text/html)"
"4238","31.957582","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=11627 Ack=10811 Win=39136 Len=0 TSval=262917387 TSecr=345629517"
"4239","32.047775","194.29.146.15","194.29.146.97","HTTP","592","HTTP/1.1 200 OK  (text/html)"
"4327","32.261795","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=12153 Ack=11281 Win=40208 Len=0 TSval=262917463 TSecr=345629822"
"4332","32.353771","194.29.146.15","194.29.146.97","HTTP","605","HTTP/1.1 200 OK  (text/html)"
"4336","32.536151","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=12692 Ack=11751 Win=41280 Len=0 TSval=262917532 TSecr=345630096"
"4338","32.628836","194.29.146.15","194.29.146.97","HTTP","596","HTTP/1.1 200 OK  (text/html)"
"4342","32.866820","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=13222 Ack=12221 Win=42352 Len=0 TSval=262917615 TSecr=345630427"
"4345","33.005909","194.29.146.15","194.29.146.97","HTTP","604","HTTP/1.1 200 OK  (text/html)"
"4363","33.193777","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=13760 Ack=12691 Win=43424 Len=0 TSval=262917696 TSecr=345630753"
"4434","33.296543","194.29.146.15","194.29.146.97","HTTP","599","HTTP/1.1 200 OK  (text/html)"
"4437","33.467408","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=14293 Ack=13161 Win=44496 Len=0 TSval=262917765 TSecr=345631027"
"4438","33.571858","194.29.146.15","194.29.146.97","HTTP","591","HTTP/1.1 200 OK  (text/html)"
"4441","33.747250","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=14818 Ack=13631 Win=45568 Len=0 TSval=262917835 TSecr=345631307"
"4442","33.838240","194.29.146.15","194.29.146.97","HTTP","603","HTTP/1.1 200 OK  (text/html)"
"4446","34.085805","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=15355 Ack=14101 Win=46640 Len=0 TSval=262917919 TSecr=345631646"
"4447","34.176665","194.29.146.15","194.29.146.97","HTTP","597","HTTP/1.1 200 OK  (text/html)"
"4601","34.378956","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=15886 Ack=14571 Win=47712 Len=0 TSval=262917993 TSecr=345631939"
"4602","34.481334","194.29.146.15","194.29.146.97","HTTP","598","HTTP/1.1 200 OK  (text/html)"
"4607","34.755256","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=16418 Ack=15041 Win=48784 Len=0 TSval=262918087 TSecr=345632315"
"4609","34.858251","194.29.146.15","194.29.146.97","HTTP","604","HTTP/1.1 200 OK  (text/html)"
"4613","35.000689","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=16956 Ack=15511 Win=49856 Len=0 TSval=262918148 TSecr=345632561"
"4614","35.104733","194.29.146.15","194.29.146.97","HTTP","598","HTTP/1.1 200 OK  (text/html)"
"4702","35.307473","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=17488 Ack=15981 Win=50928 Len=0 TSval=262918225 TSecr=345632867"
"4704","35.397517","194.29.146.15","194.29.146.97","HTTP","588","HTTP/1.1 200 OK  (text/html)"
"4711","35.635909","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=18010 Ack=16451 Win=52000 Len=0 TSval=262918307 TSecr=345633196"
"4714","35.762090","194.29.146.15","194.29.146.97","HTTP","619","HTTP/1.1 200 OK  (text/html)"
"4723","35.981753","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=18563 Ack=16921 Win=53072 Len=0 TSval=262918393 TSecr=345633542"
"4725","36.078350","194.29.146.15","194.29.146.97","HTTP","616","HTTP/1.1 200 OK  (text/html)"
"4789","36.226628","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=19113 Ack=17391 Win=54144 Len=0 TSval=262918455 TSecr=345633787"
"4816","36.338292","194.29.146.15","194.29.146.97","HTTP","614","HTTP/1.1 200 OK  (text/html)"
"4819","36.542278","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=19661 Ack=17861 Win=55216 Len=0 TSval=262918534 TSecr=345634102"
"4821","36.632432","194.29.146.15","194.29.146.97","HTTP","623","HTTP/1.1 200 OK  (text/html)"
"4825","36.837185","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=20218 Ack=18331 Win=56288 Len=0 TSval=262918607 TSecr=345634397"
"4827","36.928298","194.29.146.15","194.29.146.97","HTTP","630","HTTP/1.1 200 OK  (text/html)"
"4831","37.087400","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=20782 Ack=18801 Win=57360 Len=0 TSval=262918670 TSecr=345634647"
"4832","37.179652","194.29.146.15","194.29.146.97","HTTP","625","HTTP/1.1 200 OK  (text/html)"
"4933","37.308317","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=21341 Ack=19271 Win=58432 Len=0 TSval=262918725 TSecr=345634868"
"4985","37.399494","194.29.146.15","194.29.146.97","HTTP","617","HTTP/1.1 200 OK  (text/html)"
"4988","37.551511","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=21892 Ack=19741 Win=59504 Len=0 TSval=262918786 TSecr=345635111"
"4990","37.641125","194.29.146.15","194.29.146.97","HTTP","622","HTTP/1.1 200 OK  (text/html)"
"4995","37.816467","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=22448 Ack=20211 Win=60576 Len=0 TSval=262918852 TSecr=345635376"
"4996","37.906501","194.29.146.15","194.29.146.97","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"5000","38.060952","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=22966 Ack=20681 Win=61648 Len=0 TSval=262918913 TSecr=345635621"
"5001","38.150993","194.29.146.15","194.29.146.97","HTTP","629","HTTP/1.1 200 OK  (text/html)"
"5091","38.334647","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=23529 Ack=21151 Win=62720 Len=0 TSval=262918982 TSecr=345635894"
"5092","38.424513","194.29.146.15","194.29.146.97","HTTP","600","HTTP/1.1 200 OK  (text/html)"
"5095","38.561223","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=24063 Ack=21621 Win=63792 Len=0 TSval=262919038 TSecr=345636121"
"5096","38.708153","194.29.146.15","194.29.146.97","HTTP","604","HTTP/1.1 200 OK  (text/html)"
"5100","38.864807","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=24601 Ack=22091 Win=63808 Len=0 TSval=262919114 TSecr=345636425"
"5101","38.955046","194.29.146.15","194.29.146.97","HTTP","623","HTTP/1.1 200 OK  (text/html)"
"5104","39.130508","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=25158 Ack=22561 Win=63808 Len=0 TSval=262919181 TSecr=345636690"
"5188","39.269021","194.29.146.15","194.29.146.97","HTTP","636","HTTP/1.1 200 OK  (text/html)"
"5192","39.469551","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=25728 Ack=23031 Win=63808 Len=0 TSval=262919265 TSecr=345637029"
"5193","39.562332","194.29.146.15","194.29.146.97","HTTP","603","HTTP/1.1 200 OK  (text/html)"
"5197","39.723054","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=26265 Ack=23501 Win=63808 Len=0 TSval=262919329 TSecr=345637283"
"5198","39.828422","194.29.146.15","194.29.146.97","HTTP","623","HTTP/1.1 200 OK  (text/html)"
"5201","40.004202","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=26822 Ack=23971 Win=63808 Len=0 TSval=262919399 TSecr=345637564"
"5203","40.132808","194.29.146.15","194.29.146.97","HTTP","612","HTTP/1.1 200 OK  (text/html)"
"5291","40.291390","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=27368 Ack=24441 Win=63808 Len=0 TSval=262919471 TSecr=345637851"
"5358","40.396286","194.29.146.15","194.29.146.97","HTTP","628","HTTP/1.1 200 OK  (text/html)"
"5362","40.609373","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=27930 Ack=24911 Win=63808 Len=0 TSval=262919550 TSecr=345638169"
"5364","40.700899","194.29.146.15","194.29.146.97","HTTP","617","HTTP/1.1 200 OK  (text/html)"
"5372","40.885509","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=28481 Ack=25381 Win=63808 Len=0 TSval=262919619 TSecr=345638445"
"5373","40.975614","194.29.146.15","194.29.146.97","HTTP","601","HTTP/1.1 200 OK  (text/html)"
"5376","41.178949","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=29016 Ack=25851 Win=63808 Len=0 TSval=262919693 TSecr=345638739"
"5462","41.282367","194.29.146.15","194.29.146.97","HTTP","626","HTTP/1.1 200 OK  (text/html)"
"5466","41.440702","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=29576 Ack=26321 Win=63808 Len=0 TSval=262919758 TSecr=345639001"
"5467","41.530429","194.29.146.15","194.29.146.97","HTTP","601","HTTP/1.1 200 OK  (text/html)"
"5473","41.737422","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=30111 Ack=26791 Win=63808 Len=0 TSval=262919832 TSecr=345639297"
"5474","41.827441","194.29.146.15","194.29.146.97","HTTP","619","HTTP/1.1 200 OK  (text/html)"
"5477","41.952322","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=30664 Ack=27261 Win=63808 Len=0 TSval=262919886 TSecr=345639512"
"5478","42.044613","194.29.146.15","194.29.146.97","HTTP","622","HTTP/1.1 200 OK  (text/html)"
"5554","42.249153","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=31220 Ack=27731 Win=63808 Len=0 TSval=262919960 TSecr=345639809"
"5569","42.343984","194.29.146.15","194.29.146.97","HTTP","614","HTTP/1.1 200 OK  (text/html)"
"5572","42.493517","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=31768 Ack=28201 Win=63808 Len=0 TSval=262920021 TSecr=345640053"
"5574","42.608700","194.29.146.15","194.29.146.97","HTTP","612","HTTP/1.1 200 OK  (text/html)"
"5578","42.826103","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=32314 Ack=28671 Win=63808 Len=0 TSval=262920104 TSecr=345640386"
"5580","42.928610","194.29.146.15","194.29.146.97","HTTP","614","HTTP/1.1 200 OK  (text/html)"
"5584","43.115311","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=32862 Ack=29141 Win=63808 Len=0 TSval=262920177 TSecr=345640675"
"5620","43.222525","194.29.146.15","194.29.146.97","HTTP","617","HTTP/1.1 200 OK  (text/html)"
"5739","43.434650","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=33413 Ack=29611 Win=63808 Len=0 TSval=262920257 TSecr=345640994"
"5740","43.528975","194.29.146.15","194.29.146.97","HTTP","617","HTTP/1.1 200 OK  (text/html)"
"5744","43.648720","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=33964 Ack=30081 Win=63808 Len=0 TSval=262920310 TSecr=345641208"
"5745","43.746831","194.29.146.15","194.29.146.97","HTTP","611","HTTP/1.1 200 OK  (text/html)"
"5751","43.958111","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=34509 Ack=30551 Win=63808 Len=0 TSval=262920387 TSecr=345641518"
"5753","44.050472","194.29.146.15","194.29.146.97","HTTP","599","HTTP/1.1 200 OK  (text/html)"
"5756","44.191549","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=35042 Ack=31021 Win=63808 Len=0 TSval=262920446 TSecr=345641751"
"5842","44.302720","194.29.146.15","194.29.146.97","HTTP","617","HTTP/1.1 200 OK  (text/html)"
"5847","44.492153","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=35593 Ack=31491 Win=63808 Len=0 TSval=262920521 TSecr=345642052"
"5850","44.586297","194.29.146.15","194.29.146.97","HTTP","609","HTTP/1.1 200 OK  (text/html)"
"5853","44.745814","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=36136 Ack=31961 Win=63808 Len=0 TSval=262920584 TSecr=345642305"
"5855","44.838445","194.29.146.15","194.29.146.97","HTTP","586","HTTP/1.1 200 OK  (text/html)"
"5858","45.043776","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=36656 Ack=32431 Win=63808 Len=0 TSval=262920659 TSecr=345642604"
"5859","45.133231","194.29.146.15","194.29.146.97","HTTP","595","HTTP/1.1 200 OK  (text/html)"
"5947","45.292310","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=37185 Ack=32901 Win=63808 Len=0 TSval=262920721 TSecr=345642852"
"5949","45.381703","194.29.146.15","194.29.146.97","HTTP","603","HTTP/1.1 200 OK  (text/html)"
"5955","45.614192","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=37722 Ack=33371 Win=63808 Len=0 TSval=262920801 TSecr=345643174"
"5957","45.704027","194.29.146.15","194.29.146.97","HTTP","602","HTTP/1.1 200 OK  (text/html)"
"5963","45.837447","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=38258 Ack=33841 Win=63808 Len=0 TSval=262920857 TSecr=345643397"
"5964","45.927768","194.29.146.15","194.29.146.97","HTTP","605","HTTP/1.1 200 OK  (text/html)"
"5967","46.161552","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=38797 Ack=34311 Win=63808 Len=0 TSval=262920938 TSecr=345643721"
"6047","46.255405","194.29.146.15","194.29.146.97","HTTP","597","HTTP/1.1 200 OK  (text/html)"
"6123","46.428895","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=39328 Ack=34781 Win=63808 Len=0 TSval=262921005 TSecr=345643989"
"6124","46.525946","194.29.146.15","194.29.146.97","HTTP","607","HTTP/1.1 200 OK  (text/html)"
"6127","46.666712","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=39869 Ack=35251 Win=63808 Len=0 TSval=262921065 TSecr=345644227"
"6128","46.757078","194.29.146.15","194.29.146.97","HTTP","620","HTTP/1.1 200 OK  (text/html)"
"6135","46.924546","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=40423 Ack=35721 Win=63808 Len=0 TSval=262921129 TSecr=345644484"
"6136","47.015459","194.29.146.15","194.29.146.97","HTTP","613","HTTP/1.1 200 OK  (text/html)"
"6139","47.180576","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=40970 Ack=36191 Win=63808 Len=0 TSval=262921193 TSecr=345644740"
"6226","47.279120","194.29.146.15","194.29.146.97","HTTP","627","HTTP/1.1 200 OK  (text/html)"
"6230","47.388418","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=41531 Ack=36661 Win=63808 Len=0 TSval=262921245 TSecr=345644948"
"6232","47.481646","194.29.146.15","194.29.146.97","HTTP","627","HTTP/1.1 200 OK  (text/html)"
"6236","47.686095","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=42092 Ack=37131 Win=63808 Len=0 TSval=262921319 TSecr=345645246"
"6237","47.781962","194.29.146.15","194.29.146.97","HTTP","624","HTTP/1.1 200 OK  (text/html)"
"6241","47.920865","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=42650 Ack=37601 Win=63808 Len=0 TSval=262921378 TSecr=345645481"
"6242","48.024669","194.29.146.15","194.29.146.97","HTTP","618","HTTP/1.1 200 OK  (text/html)"
"6246","48.167721","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=43202 Ack=38071 Win=63808 Len=0 TSval=262921440 TSecr=345645728"
"6330","48.262380","194.29.146.15","194.29.146.97","HTTP","620","HTTP/1.1 200 OK  (text/html)"
"6338","48.444550","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=43756 Ack=38541 Win=63808 Len=0 TSval=262921509 TSecr=345646004"
"6339","48.551802","194.29.146.15","194.29.146.97","HTTP","618","HTTP/1.1 200 OK  (text/html)"
"6342","48.751261","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=44308 Ack=39011 Win=63808 Len=0 TSval=262921586 TSecr=345646311"
"6344","48.848056","194.29.146.15","194.29.146.97","HTTP","602","HTTP/1.1 200 OK  (text/html)"
"6347","49.038264","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=44844 Ack=39481 Win=63808 Len=0 TSval=262921657 TSecr=345646598"
"6348","49.139155","194.29.146.15","194.29.146.97","HTTP","600","HTTP/1.1 200 OK  (text/html)"
"6435","49.284008","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=45378 Ack=39951 Win=63808 Len=0 TSval=262921719 TSecr=345646844"
"6501","49.377928","194.29.146.15","194.29.146.97","HTTP","604","HTTP/1.1 200 OK  (text/html)"
"6504","49.575262","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=45916 Ack=40421 Win=63808 Len=0 TSval=262921792 TSecr=345647135"
"6505","49.675869","194.29.146.15","194.29.146.97","HTTP","606","HTTP/1.1 200 OK  (text/html)"
"6510","49.901136","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=46456 Ack=40891 Win=63808 Len=0 TSval=262921873 TSecr=345647461"
"6511","49.996168","194.29.146.15","194.29.146.97","HTTP","610","HTTP/1.1 200 OK  (text/html)"
"6530","50.218892","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=47000 Ack=41361 Win=63808 Len=0 TSval=262921953 TSecr=345647779"
"6601","50.318455","194.29.146.15","194.29.146.97","HTTP","605","HTTP/1.1 200 OK  (text/html)"
"6605","50.498416","194.29.146.15","194.29.146.97","TCP","66","http > 36076 [ACK] Seq=47539 Ack=41831 Win=63808 Len=0 TSval=262922022 TSecr=345648058"
"6606","50.589564","194.29.146.15","194.29.146.97","HTTP","617","HTTP/1.1 200 OK  (text/html)"
