"No.","Time","Source","Destination","Protocol","Length","Info"
"12740","42.044854","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3066931 Ack=40861 Win=501 Len=0 TSval=1219479407 TSecr=346308577"
"12772","42.068940","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3066931 Ack=40867 Win=501 Len=0 TSval=1219479432 TSecr=346308585"
"12810","42.089291","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3066931 Ack=40879 Win=501 Len=0 TSval=1219479452 TSecr=346308602"
"12830","42.109818","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3066931 Ack=40891 Win=501 Len=0 TSval=1219479472 TSecr=346308622"
"12834","42.123098","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3066931 Ack=40909 Win=501 Len=0 TSval=1219479485 TSecr=346308643"
"12836","42.123354","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3066931 Ack=40915 Win=501 Len=0 TSval=1219479486 TSecr=346308656"
"12838","42.123791","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3066931 Ack=40921 Win=501 Len=0 TSval=1219479486 TSecr=346308657"
"12840","42.140308","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3066931 Ack=40927 Win=501 Len=2896 TSval=1219479503 TSecr=346308665"
"12842","42.140555","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3069827 Ack=40927 Win=501 Len=2896 TSval=1219479503 TSecr=346308665"
"12844","42.140806","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3072723 Ack=40927 Win=501 Len=2896 TSval=1219479503 TSecr=346308665"
"12845","42.141055","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3075619 Ack=40927 Win=501 Len=2896 TSval=1219479503 TSecr=346308665"
"12846","42.141304","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39746 [ACK] Seq=3078515 Ack=40927 Win=501 Len=1448 TSval=1219479503 TSecr=346308665"
"12848","42.142260","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3079963 Ack=40933 Win=501 Len=2896 TSval=1219479504 TSecr=346308673"
"12850","42.142467","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3082859 Ack=40933 Win=501 Len=2896 TSval=1219479504 TSecr=346308673"
"12852","42.142715","194.29.146.149","194.29.146.97","TCP","1944","cvsup > 39746 [PSH, ACK] Seq=3085755 Ack=40933 Win=501 Len=1878 TSval=1219479504 TSecr=346308673"
"12856","42.185408","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41073 Win=501 Len=0 TSval=1219479548 TSecr=346308679"
"12858","42.186550","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41103 Win=501 Len=0 TSval=1219479549 TSecr=346308719"
"12860","42.188064","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41109 Win=501 Len=0 TSval=1219479551 TSecr=346308721"
"12862","42.196665","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41115 Win=501 Len=0 TSval=1219479559 TSecr=346308729"
"12864","42.204194","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41121 Win=501 Len=0 TSval=1219479567 TSecr=346308737"
"12866","42.211738","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41127 Win=501 Len=0 TSval=1219479574 TSecr=346308745"
"12870","42.220695","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41133 Win=501 Len=0 TSval=1219479583 TSecr=346308753"
"12872","42.228399","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41139 Win=501 Len=0 TSval=1219479591 TSecr=346308761"
"12874","42.235930","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41145 Win=501 Len=0 TSval=1219479599 TSecr=346308769"
"12876","42.243900","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41151 Win=501 Len=0 TSval=1219479607 TSecr=346308777"
"12878","42.252668","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41157 Win=501 Len=0 TSval=1219479615 TSecr=346308785"
"12880","42.260289","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41163 Win=501 Len=0 TSval=1219479623 TSecr=346308793"
"12882","42.267949","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41169 Win=501 Len=0 TSval=1219479631 TSecr=346308801"
"12885","42.275719","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41175 Win=501 Len=0 TSval=1219479638 TSecr=346308809"
"12887","42.284593","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41181 Win=501 Len=0 TSval=1219479647 TSecr=346308817"
"12889","42.292021","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41187 Win=501 Len=0 TSval=1219479654 TSecr=346308824"
"12891","42.299856","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41193 Win=501 Len=0 TSval=1219479663 TSecr=346308833"
"12893","42.308438","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41199 Win=501 Len=0 TSval=1219479671 TSecr=346308841"
"12895","42.315827","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41205 Win=501 Len=0 TSval=1219479678 TSecr=346308849"
"12897","42.324391","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41211 Win=501 Len=0 TSval=1219479687 TSecr=346308857"
"12899","42.331696","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41217 Win=501 Len=0 TSval=1219479694 TSecr=346308865"
"12901","42.340193","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41223 Win=501 Len=0 TSval=1219479703 TSecr=346308873"
"12903","42.359990","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3087633 Ack=41229 Win=501 Len=0 TSval=1219479722 TSecr=346308889"
"12904","42.366453","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39746 [ACK] Seq=3087633 Ack=41229 Win=501 Len=1448 TSval=1219479728 TSecr=346308889"
"12905","42.366692","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3089081 Ack=41229 Win=501 Len=2896 TSval=1219479728 TSecr=346308889"
"12906","42.366927","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3091977 Ack=41229 Win=501 Len=2896 TSval=1219479728 TSecr=346308889"
"12908","42.367197","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39746 [ACK] Seq=3094873 Ack=41229 Win=501 Len=4344 TSval=1219479728 TSecr=346308889"
"12910","42.367920","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39746 [ACK] Seq=3099217 Ack=41229 Win=501 Len=1448 TSval=1219479730 TSecr=346308900"
"12911","42.368186","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39746 [ACK] Seq=3100665 Ack=41229 Win=501 Len=4344 TSval=1219479730 TSecr=346308900"
"12913","42.368421","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3105009 Ack=41229 Win=501 Len=2896 TSval=1219479730 TSecr=346308900"
"12915","42.368928","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3107905 Ack=41229 Win=501 Len=2896 TSval=1219479731 TSecr=346308901"
"12917","42.369178","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3110801 Ack=41229 Win=501 Len=2896 TSval=1219479731 TSecr=346308901"
"12918","42.369425","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39746 [ACK] Seq=3113697 Ack=41229 Win=501 Len=1448 TSval=1219479731 TSecr=346308901"
"12919","42.369676","194.29.146.149","194.29.146.97","TCP","3799","cvsup > 39746 [PSH, ACK] Seq=3115145 Ack=41229 Win=501 Len=3733 TSval=1219479732 TSecr=346308902"
"12922","42.423307","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41405 Win=501 Len=0 TSval=1219479786 TSecr=346308916"
"12924","42.423855","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41435 Win=501 Len=0 TSval=1219479786 TSecr=346308956"
"12926","42.428753","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41441 Win=501 Len=0 TSval=1219479791 TSecr=346308961"
"12928","42.437120","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41447 Win=501 Len=0 TSval=1219479799 TSecr=346308969"
"12930","42.445129","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41453 Win=501 Len=0 TSval=1219479807 TSecr=346308977"
"12932","42.451845","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41459 Win=501 Len=0 TSval=1219479815 TSecr=346308985"
"12934","42.459811","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41465 Win=501 Len=0 TSval=1219479822 TSecr=346308993"
"12936","42.468492","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41471 Win=501 Len=0 TSval=1219479831 TSecr=346309001"
"12938","42.475727","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41477 Win=501 Len=0 TSval=1219479838 TSecr=346309009"
"12940","42.483752","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41483 Win=501 Len=0 TSval=1219479846 TSecr=346309017"
"12942","42.491724","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41489 Win=501 Len=0 TSval=1219479854 TSecr=346309025"
"12944","42.499758","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41495 Win=501 Len=0 TSval=1219479862 TSecr=346309033"
"12946","42.508642","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41501 Win=501 Len=0 TSval=1219479871 TSecr=346309041"
"12948","42.515736","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41507 Win=501 Len=0 TSval=1219479878 TSecr=346309049"
"12950","42.523773","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41513 Win=501 Len=0 TSval=1219479886 TSecr=346309057"
"12952","42.532078","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41519 Win=501 Len=0 TSval=1219479894 TSecr=346309065"
"12954","42.540401","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41525 Win=501 Len=0 TSval=1219479903 TSecr=346309073"
"12956","42.548717","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41531 Win=501 Len=0 TSval=1219479911 TSecr=346309081"
"12958","42.555765","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41537 Win=501 Len=0 TSval=1219479918 TSecr=346309089"
"12960","42.564050","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41543 Win=501 Len=0 TSval=1219479927 TSecr=346309097"
"12962","42.572898","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3118878 Ack=41549 Win=501 Len=0 TSval=1219479935 TSecr=346309105"
"12964","42.580655","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3118878 Ack=41555 Win=501 Len=2896 TSval=1219479943 TSecr=346309113"
"12966","42.580866","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39746 [ACK] Seq=3121774 Ack=41555 Win=501 Len=1448 TSval=1219479943 TSecr=346309113"
"12967","42.581134","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3123222 Ack=41555 Win=501 Len=2896 TSval=1219479943 TSecr=346309113"
"12968","42.581367","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3126118 Ack=41555 Win=501 Len=2896 TSval=1219479943 TSecr=346309113"
"12969","42.581645","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39746 [ACK] Seq=3129014 Ack=41555 Win=501 Len=4344 TSval=1219479943 TSecr=346309113"
"12971","42.582587","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39746 [ACK] Seq=3133358 Ack=41555 Win=501 Len=1448 TSval=1219479945 TSecr=346309115"
"12972","42.582837","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3134806 Ack=41555 Win=501 Len=2896 TSval=1219479945 TSecr=346309115"
"12974","42.583088","194.29.146.149","194.29.146.97","TCP","1656","cvsup > 39746 [PSH, ACK] Seq=3137702 Ack=41555 Win=501 Len=1590 TSval=1219479945 TSecr=346309115"
"12977","42.625315","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41755 Win=501 Len=0 TSval=1219479988 TSecr=346309119"
"12979","42.628036","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41785 Win=501 Len=0 TSval=1219479990 TSecr=346309158"
"12981","42.629374","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41791 Win=501 Len=0 TSval=1219479992 TSecr=346309161"
"12983","42.638943","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41797 Win=501 Len=0 TSval=1219480001 TSecr=346309169"
"12985","42.645818","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41803 Win=501 Len=0 TSval=1219480008 TSecr=346309177"
"12987","42.653260","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41809 Win=501 Len=0 TSval=1219480016 TSecr=346309185"
"12989","42.662840","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41815 Win=501 Len=0 TSval=1219480025 TSecr=346309193"
"12991","42.673630","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41821 Win=501 Len=0 TSval=1219480036 TSecr=346309201"
"12993","42.682280","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41827 Win=501 Len=0 TSval=1219480045 TSecr=346309209"
"12995","42.688795","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41833 Win=501 Len=0 TSval=1219480051 TSecr=346309217"
"12997","42.697317","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41839 Win=501 Len=0 TSval=1219480060 TSecr=346309225"
"12999","42.703922","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41845 Win=501 Len=0 TSval=1219480066 TSecr=346309233"
"13001","42.710723","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41851 Win=501 Len=0 TSval=1219480073 TSecr=346309241"
"13003","42.717551","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41857 Win=501 Len=0 TSval=1219480080 TSecr=346309249"
"13005","42.724527","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41863 Win=501 Len=0 TSval=1219480087 TSecr=346309257"
"13007","42.737925","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41869 Win=501 Len=0 TSval=1219480100 TSecr=346309265"
"13009","42.744677","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41875 Win=501 Len=0 TSval=1219480107 TSecr=346309273"
"13011","42.758768","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41881 Win=501 Len=0 TSval=1219480121 TSecr=346309289"
"13013","42.792959","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41887 Win=501 Len=0 TSval=1219480155 TSecr=346309321"
"13016","42.860346","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41893 Win=501 Len=0 TSval=1219480223 TSecr=346309393"
"13018","42.871479","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41899 Win=501 Len=0 TSval=1219480234 TSecr=346309401"
"13020","42.895428","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41905 Win=501 Len=0 TSval=1219480258 TSecr=346309410"
"13023","42.915775","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41917 Win=501 Len=0 TSval=1219480278 TSecr=346309429"
"13025","42.936061","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41935 Win=501 Len=0 TSval=1219480298 TSecr=346309449"
"13027","42.937827","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41947 Win=501 Len=0 TSval=1219480300 TSecr=346309469"
"13029","42.939846","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3139292 Ack=41953 Win=501 Len=0 TSval=1219480303 TSecr=346309473"
"13031","42.955248","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3139292 Ack=41959 Win=501 Len=2896 TSval=1219480317 TSecr=346309481"
"13033","42.955465","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3142188 Ack=41959 Win=501 Len=2896 TSval=1219480317 TSecr=346309481"
"13034","42.955710","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3145084 Ack=41959 Win=501 Len=2896 TSval=1219480317 TSecr=346309481"
"13035","42.955969","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3147980 Ack=41959 Win=501 Len=2896 TSval=1219480317 TSecr=346309481"
"13037","42.957361","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3150876 Ack=41959 Win=501 Len=2896 TSval=1219480320 TSecr=346309490"
"13039","42.957599","194.29.146.149","194.29.146.97","TCP","2613","cvsup > 39746 [PSH, ACK] Seq=3153772 Ack=41959 Win=501 Len=2547 TSval=1219480320 TSecr=346309490"
"13042","42.999311","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42125 Win=501 Len=0 TSval=1219480362 TSecr=346309492"
"13044","43.000492","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42155 Win=501 Len=0 TSval=1219480363 TSecr=346309532"
"13046","43.004741","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42161 Win=501 Len=0 TSval=1219480367 TSecr=346309537"
"13048","43.011965","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42167 Win=501 Len=0 TSval=1219480374 TSecr=346309545"
"13050","43.020063","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42173 Win=501 Len=0 TSval=1219480383 TSecr=346309553"
"13052","43.027861","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42179 Win=501 Len=0 TSval=1219480391 TSecr=346309561"
"13054","43.036294","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42185 Win=501 Len=0 TSval=1219480399 TSecr=346309569"
"13056","43.043759","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42191 Win=501 Len=0 TSval=1219480406 TSecr=346309577"
"13061","43.052922","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42197 Win=501 Len=0 TSval=1219480415 TSecr=346309585"
"13076","43.060377","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42203 Win=501 Len=0 TSval=1219480423 TSecr=346309593"
"13089","43.068801","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42209 Win=501 Len=0 TSval=1219480431 TSecr=346309601"
"13116","43.085081","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42215 Win=501 Len=0 TSval=1219480448 TSecr=346309617"
"13126","43.092657","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42221 Win=501 Len=0 TSval=1219480455 TSecr=346309625"
"13143","43.100007","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42227 Win=501 Len=0 TSval=1219480462 TSecr=346309633"
"13153","43.108062","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42233 Win=501 Len=0 TSval=1219480471 TSecr=346309641"
"13157","43.116309","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42239 Win=501 Len=0 TSval=1219480479 TSecr=346309649"
"13159","43.124843","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42245 Win=501 Len=0 TSval=1219480487 TSecr=346309657"
"13161","43.132093","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42251 Win=501 Len=0 TSval=1219480494 TSecr=346309665"
"13163","43.140813","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42257 Win=501 Len=0 TSval=1219480503 TSecr=346309673"
"13165","43.148122","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42263 Win=501 Len=0 TSval=1219480510 TSecr=346309681"
"13168","43.155724","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42269 Win=501 Len=0 TSval=1219480518 TSecr=346309689"
"13170","43.164051","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42275 Win=501 Len=0 TSval=1219480526 TSecr=346309697"
"13172","43.172550","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42281 Win=501 Len=0 TSval=1219480535 TSecr=346309705"
"13174","43.184322","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42287 Win=501 Len=0 TSval=1219480547 TSecr=346309713"
"13176","43.188061","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42293 Win=501 Len=0 TSval=1219480550 TSecr=346309721"
"13178","43.204062","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42299 Win=501 Len=0 TSval=1219480567 TSecr=346309737"
"13180","43.216896","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3156319 Ack=42305 Win=501 Len=0 TSval=1219480579 TSecr=346309745"
"13182","43.224080","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3156319 Ack=42311 Win=501 Len=2896 TSval=1219480586 TSecr=346309753"
"13184","43.224316","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39746 [ACK] Seq=3159215 Ack=42311 Win=501 Len=1448 TSval=1219480586 TSecr=346309753"
"13185","43.224574","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39746 [ACK] Seq=3160663 Ack=42311 Win=501 Len=4344 TSval=1219480586 TSecr=346309753"
"13186","43.224801","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39746 [ACK] Seq=3165007 Ack=42311 Win=501 Len=1448 TSval=1219480586 TSecr=346309753"
"13188","43.225746","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39746 [ACK] Seq=3166455 Ack=42311 Win=501 Len=1448 TSval=1219480588 TSecr=346309758"
"13189","43.226017","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39746 [ACK] Seq=3167903 Ack=42311 Win=501 Len=4344 TSval=1219480588 TSecr=346309758"
"13191","43.226247","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39746 [ACK] Seq=3172247 Ack=42311 Win=501 Len=1448 TSval=1219480588 TSecr=346309758"
"13192","43.226721","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39746 [ACK] Seq=3173695 Ack=42311 Win=501 Len=1448 TSval=1219480589 TSecr=346309759"
"13194","43.226973","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3175143 Ack=42311 Win=501 Len=2896 TSval=1219480589 TSecr=346309759"
"13196","43.227222","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3178039 Ack=42311 Win=501 Len=2896 TSval=1219480589 TSecr=346309759"
"13198","43.227473","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39746 [ACK] Seq=3180935 Ack=42311 Win=501 Len=1448 TSval=1219480589 TSecr=346309760"
"13199","43.227723","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3182383 Ack=42311 Win=501 Len=2896 TSval=1219480589 TSecr=346309760"
"13200","43.227730","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39746 [ACK] Seq=3185279 Ack=42311 Win=501 Len=1448 TSval=1219480590 TSecr=346309760"
"13202","43.227975","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39746 [ACK] Seq=3186727 Ack=42311 Win=501 Len=2896 TSval=1219480590 TSecr=346309760"
"13203","43.228222","194.29.146.149","194.29.146.97","TCP","2387","cvsup > 39746 [PSH, ACK] Seq=3189623 Ack=42311 Win=501 Len=2321 TSval=1219480590 TSecr=346309761"
"13208","43.269302","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3191944 Ack=42527 Win=501 Len=0 TSval=1219480632 TSecr=346309762"
"13210","43.269898","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3191944 Ack=42557 Win=501 Len=0 TSval=1219480632 TSecr=346309802"
"13212","43.276736","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=3191944 Ack=42563 Win=501 Len=0 TSval=1219480639 TSecr=346309809"
