"No.","Time","Source","Destination","Protocol","Length","Info"
"8021","58.734095","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4501 Win=656 Len=0 TSval=1219291456 TSecr=346120622"
"8023","58.742096","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4507 Win=656 Len=0 TSval=1219291464 TSecr=346120630"
"8025","58.750275","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4513 Win=656 Len=0 TSval=1219291473 TSecr=346120638"
"8027","58.758312","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4519 Win=656 Len=0 TSval=1219291481 TSecr=346120646"
"8029","58.774385","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4525 Win=656 Len=0 TSval=1219291497 TSecr=346120662"
"8032","58.782353","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4531 Win=656 Len=0 TSval=1219291504 TSecr=346120670"
"8035","58.806702","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4537 Win=656 Len=0 TSval=1219291528 TSecr=346120694"
"8037","58.816458","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4543 Win=656 Len=0 TSval=1219291539 TSecr=346120702"
"8039","58.830647","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4549 Win=656 Len=0 TSval=1219291552 TSecr=346120718"
"8041","58.846436","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4555 Win=656 Len=0 TSval=1219291568 TSecr=346120734"
"8043","58.862438","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4561 Win=656 Len=0 TSval=1219291584 TSecr=346120750"
"8045","58.870607","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4567 Win=656 Len=0 TSval=1219291593 TSecr=346120758"
"8047","58.879317","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4573 Win=656 Len=0 TSval=1219291601 TSecr=346120766"
"8049","58.894405","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4579 Win=656 Len=0 TSval=1219291617 TSecr=346120782"
"8051","58.902282","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4585 Win=656 Len=0 TSval=1219291625 TSecr=346120790"
"8053","58.912772","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4591 Win=656 Len=0 TSval=1219291635 TSecr=346120798"
"8055","58.928114","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4597 Win=656 Len=0 TSval=1219291650 TSecr=346120814"
"8057","58.935562","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4603 Win=656 Len=0 TSval=1219291658 TSecr=346120822"
"8059","58.942677","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4609 Win=656 Len=0 TSval=1219291665 TSecr=346120830"
"8061","58.950467","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4615 Win=656 Len=0 TSval=1219291673 TSecr=346120838"
"8063","58.958419","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4621 Win=656 Len=0 TSval=1219291681 TSecr=346120846"
"8065","58.966181","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4627 Win=656 Len=0 TSval=1219291688 TSecr=346120854"
"8067","58.974118","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4633 Win=656 Len=0 TSval=1219291696 TSecr=346120862"
"8089","58.982549","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4639 Win=656 Len=0 TSval=1219291704 TSecr=346120870"
"8131","58.995902","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4645 Win=656 Len=0 TSval=1219291718 TSecr=346120878"
"8136","59.001833","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4651 Win=656 Len=0 TSval=1219291724 TSecr=346120889"
"8138","59.006447","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4657 Win=656 Len=0 TSval=1219291729 TSecr=346120894"
"8140","59.014357","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4663 Win=656 Len=0 TSval=1219291736 TSecr=346120902"
"8142","59.023820","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4669 Win=656 Len=0 TSval=1219291746 TSecr=346120910"
"8144","59.031474","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4675 Win=656 Len=0 TSval=1219291754 TSecr=346120918"
"8147","59.038347","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4681 Win=656 Len=0 TSval=1219291761 TSecr=346120926"
"8149","59.046326","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4687 Win=656 Len=0 TSval=1219291769 TSecr=346120934"
"8151","59.057260","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4693 Win=656 Len=0 TSval=1219291779 TSecr=346120942"
"8153","59.079910","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4699 Win=656 Len=0 TSval=1219291802 TSecr=346120950"
"8155","59.100251","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4711 Win=656 Len=0 TSval=1219291822 TSecr=346120968"
"8157","59.101826","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4723 Win=656 Len=0 TSval=1219291824 TSecr=346120988"
"8159","59.110420","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4729 Win=656 Len=0 TSval=1219291832 TSecr=346120998"
"8161","59.120111","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4735 Win=656 Len=0 TSval=1219291842 TSecr=346121006"
"8163","59.126361","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4741 Win=656 Len=0 TSval=1219291848 TSecr=346121014"
"8165","59.137675","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4747 Win=656 Len=0 TSval=1219291860 TSecr=346121022"
"8167","59.142371","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4753 Win=656 Len=0 TSval=1219291864 TSecr=346121030"
"8169","59.150436","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4759 Win=656 Len=0 TSval=1219291872 TSecr=346121038"
"8171","59.158404","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4765 Win=656 Len=0 TSval=1219291880 TSecr=346121046"
"8173","59.166612","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4771 Win=656 Len=0 TSval=1219291889 TSecr=346121054"
"8175","59.174368","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4777 Win=656 Len=0 TSval=1219291896 TSecr=346121062"
"8177","59.192201","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4783 Win=656 Len=0 TSval=1219291914 TSecr=346121078"
"8179","59.199381","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4789 Win=656 Len=0 TSval=1219291921 TSecr=346121086"
"8181","59.206232","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4795 Win=656 Len=0 TSval=1219291928 TSecr=346121094"
"8183","59.217083","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4801 Win=656 Len=0 TSval=1219291939 TSecr=346121102"
"8185","59.233813","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4807 Win=656 Len=0 TSval=1219291956 TSecr=346121110"
"8187","59.236844","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4813 Win=656 Len=0 TSval=1219291959 TSecr=346121122"
"8189","59.240888","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4819 Win=656 Len=0 TSval=1219291963 TSecr=346121126"
"8191","59.248883","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4825 Win=656 Len=0 TSval=1219291971 TSecr=346121134"
"8193","59.263323","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4831 Win=656 Len=0 TSval=1219291985 TSecr=346121150"
"8195","59.278796","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4837 Win=656 Len=0 TSval=1219292001 TSecr=346121166"
"8197","59.294696","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4843 Win=656 Len=0 TSval=1219292017 TSecr=346121182"
"8199","59.302436","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4849 Win=656 Len=0 TSval=1219292024 TSecr=346121190"
"8201","59.310585","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4855 Win=656 Len=0 TSval=1219292033 TSecr=346121198"
"8203","59.318587","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4861 Win=656 Len=0 TSval=1219292041 TSecr=346121206"
"8205","59.328593","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4867 Win=656 Len=0 TSval=1219292051 TSecr=346121214"
"8207","59.334414","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4873 Win=656 Len=0 TSval=1219292057 TSecr=346121222"
"8209","59.342322","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4879 Win=656 Len=0 TSval=1219292065 TSecr=346121230"
"8211","59.350128","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4885 Win=656 Len=0 TSval=1219292072 TSecr=346121238"
"8213","59.358552","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4891 Win=656 Len=0 TSval=1219292080 TSecr=346121246"
"8215","59.367096","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4897 Win=656 Len=0 TSval=1219292089 TSecr=346121254"
"8217","59.384277","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4903 Win=656 Len=0 TSval=1219292106 TSecr=346121270"
"8219","59.398403","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4909 Win=656 Len=0 TSval=1219292121 TSecr=346121286"
"8221","59.406140","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4915 Win=656 Len=0 TSval=1219292128 TSecr=346121294"
"8223","59.423080","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4921 Win=656 Len=0 TSval=1219292145 TSecr=346121310"
"8225","59.430452","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4927 Win=656 Len=0 TSval=1219292153 TSecr=346121318"
"8227","59.441883","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4933 Win=656 Len=0 TSval=1219292164 TSecr=346121326"
"8229","59.446405","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4939 Win=656 Len=0 TSval=1219292169 TSecr=346121334"
"8231","59.454324","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4945 Win=656 Len=0 TSval=1219292177 TSecr=346121342"
"8233","59.462399","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4951 Win=656 Len=0 TSval=1219292185 TSecr=346121350"
"8255","59.478177","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4957 Win=656 Len=0 TSval=1219292200 TSecr=346121366"
"8273","59.486121","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4963 Win=656 Len=0 TSval=1219292208 TSecr=346121374"
"8287","59.495295","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4969 Win=656 Len=0 TSval=1219292217 TSecr=346121382"
"8304","59.502837","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4975 Win=656 Len=0 TSval=1219292225 TSecr=346121390"
"8325","59.522318","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4981 Win=656 Len=0 TSval=1219292244 TSecr=346121407"
"8330","59.542730","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4987 Win=656 Len=0 TSval=1219292265 TSecr=346121414"
"8332","59.563072","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4993 Win=656 Len=0 TSval=1219292285 TSecr=346121431"
"8335","59.567407","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=4999 Win=656 Len=0 TSval=1219292289 TSecr=346121451"
"8337","59.567679","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5005 Win=656 Len=0 TSval=1219292290 TSecr=346121456"
"8339","59.582544","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5011 Win=656 Len=0 TSval=1219292305 TSecr=346121470"
"8341","59.590885","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5017 Win=656 Len=0 TSval=1219292313 TSecr=346121479"
"8343","59.598291","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5023 Win=656 Len=0 TSval=1219292321 TSecr=346121486"
"8345","59.606264","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5029 Win=656 Len=0 TSval=1219292329 TSecr=346121494"
"8347","59.616365","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5035 Win=656 Len=0 TSval=1219292338 TSecr=346121502"
"8349","59.623545","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5041 Win=656 Len=0 TSval=1219292346 TSecr=346121510"
"8351","59.631118","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5047 Win=656 Len=0 TSval=1219292353 TSecr=346121518"
"8353","59.638535","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5053 Win=656 Len=0 TSval=1219292360 TSecr=346121526"
"8355","59.646190","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5059 Win=656 Len=0 TSval=1219292368 TSecr=346121534"
"8357","59.654418","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5065 Win=656 Len=0 TSval=1219292376 TSecr=346121542"
"8359","59.662165","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5071 Win=656 Len=0 TSval=1219292384 TSecr=346121550"
"8361","59.672845","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5077 Win=656 Len=0 TSval=1219292395 TSecr=346121558"
"8363","59.680218","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5083 Win=656 Len=0 TSval=1219292402 TSecr=346121566"
"8365","59.687701","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5089 Win=656 Len=0 TSval=1219292410 TSecr=346121574"
"8367","59.695011","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5095 Win=656 Len=0 TSval=1219292417 TSecr=346121582"
"8369","59.702417","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5101 Win=656 Len=0 TSval=1219292424 TSecr=346121590"
"8371","59.710256","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5107 Win=656 Len=0 TSval=1219292432 TSecr=346121598"
"8373","59.722836","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5113 Win=656 Len=0 TSval=1219292444 TSecr=346121606"
"8375","59.729499","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5119 Win=656 Len=0 TSval=1219292451 TSecr=346121614"
"8377","59.734238","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5125 Win=656 Len=0 TSval=1219292456 TSecr=346121622"
"8379","59.742132","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5131 Win=656 Len=0 TSval=1219292464 TSecr=346121630"
"8381","59.750409","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5137 Win=656 Len=0 TSval=1219292473 TSecr=346121638"
"8385","59.758672","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5143 Win=656 Len=0 TSval=1219292481 TSecr=346121646"
"8387","59.791795","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5149 Win=656 Len=0 TSval=1219292514 TSecr=346121678"
"8389","59.806448","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5155 Win=656 Len=0 TSval=1219292529 TSecr=346121694"
"8391","59.830496","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5161 Win=656 Len=0 TSval=1219292553 TSecr=346121718"
"8393","59.838263","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5167 Win=656 Len=0 TSval=1219292560 TSecr=346121726"
"8395","59.847273","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5173 Win=656 Len=0 TSval=1219292569 TSecr=346121734"
"8397","59.870528","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5179 Win=656 Len=0 TSval=1219292593 TSecr=346121758"
"8399","59.886822","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5185 Win=656 Len=0 TSval=1219292609 TSecr=346121774"
"8401","59.911393","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5191 Win=656 Len=0 TSval=1219292633 TSecr=346121798"
"8403","59.937384","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5197 Win=656 Len=0 TSval=1219292659 TSecr=346121822"
"8405","59.976186","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5203 Win=656 Len=0 TSval=1219292698 TSecr=346121862"
"8408","60.022288","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5209 Win=656 Len=0 TSval=1219292745 TSecr=346121910"
"8410","60.030224","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5215 Win=656 Len=0 TSval=1219292752 TSecr=346121918"
"8412","60.038181","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5221 Win=656 Len=0 TSval=1219292760 TSecr=346121926"
"8414","60.048484","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5227 Win=656 Len=0 TSval=1219292770 TSecr=346121934"
"8416","60.055570","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5233 Win=656 Len=0 TSval=1219292777 TSecr=346121942"
"8418","60.063208","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5239 Win=656 Len=0 TSval=1219292785 TSecr=346121950"
"8420","60.070495","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5245 Win=656 Len=0 TSval=1219292793 TSecr=346121958"
"8422","60.078457","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5251 Win=656 Len=0 TSval=1219292801 TSecr=346121966"
"8424","60.086412","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5257 Win=656 Len=0 TSval=1219292809 TSecr=346121974"
"8426","60.094280","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5263 Win=656 Len=0 TSval=1219292817 TSecr=346121982"
"8428","60.105266","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5269 Win=656 Len=0 TSval=1219292827 TSecr=346121990"
"8430","60.112645","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5275 Win=656 Len=0 TSval=1219292835 TSecr=346121998"
"8432","60.120133","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5281 Win=656 Len=0 TSval=1219292842 TSecr=346122006"
"8434","60.156126","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5287 Win=656 Len=0 TSval=1219292878 TSecr=346122038"
"8436","60.162579","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5293 Win=656 Len=0 TSval=1219292885 TSecr=346122046"
"8438","60.166462","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5299 Win=656 Len=0 TSval=1219292889 TSecr=346122054"
"8440","60.174462","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5305 Win=656 Len=0 TSval=1219292897 TSecr=346122062"
"8442","60.182428","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5311 Win=656 Len=0 TSval=1219292905 TSecr=346122070"
"8444","60.190474","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5317 Win=656 Len=0 TSval=1219292913 TSecr=346122078"
"8446","60.198419","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5323 Win=656 Len=0 TSval=1219292921 TSecr=346122086"
"8448","60.208738","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5329 Win=656 Len=0 TSval=1219292931 TSecr=346122094"
"8450","60.216711","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5335 Win=656 Len=0 TSval=1219292939 TSecr=346122102"
"8452","60.224865","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5341 Win=656 Len=0 TSval=1219292947 TSecr=346122111"
"8454","60.232232","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5347 Win=656 Len=0 TSval=1219292954 TSecr=346122118"
"8456","60.239887","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5353 Win=656 Len=0 TSval=1219292962 TSecr=346122126"
"8458","60.255134","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5359 Win=656 Len=0 TSval=1219292977 TSecr=346122142"
"8460","60.262445","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5365 Win=656 Len=0 TSval=1219292985 TSecr=346122150"
"8462","60.278547","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5371 Win=656 Len=0 TSval=1219293001 TSecr=346122166"
"8464","60.286448","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5377 Win=656 Len=0 TSval=1219293009 TSecr=346122174"
"8466","60.302782","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5383 Win=656 Len=0 TSval=1219293025 TSecr=346122190"
"8468","60.310732","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5389 Win=656 Len=0 TSval=1219293033 TSecr=346122198"
"8470","60.318692","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5395 Win=656 Len=0 TSval=1219293041 TSecr=346122206"
"8472","60.335430","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5401 Win=656 Len=0 TSval=1219293057 TSecr=346122222"
"8474","60.342412","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5407 Win=656 Len=0 TSval=1219293065 TSecr=346122230"
"8476","60.350629","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5413 Win=656 Len=0 TSval=1219293073 TSecr=346122238"
"8478","60.358555","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5419 Win=656 Len=0 TSval=1219293081 TSecr=346122246"
"8480","60.383390","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5425 Win=656 Len=0 TSval=1219293105 TSecr=346122254"
"8482","60.403737","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5437 Win=656 Len=0 TSval=1219293126 TSecr=346122272"
"8485","60.424029","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5449 Win=656 Len=0 TSval=1219293146 TSecr=346122292"
"8487","60.426574","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5461 Win=656 Len=0 TSval=1219293148 TSecr=346122312"
"8489","60.430522","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5467 Win=656 Len=0 TSval=1219293153 TSecr=346122318"
"8491","60.446618","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39745 [ACK] Seq=35106 Ack=5473 Win=656 Len=0 TSval=1219293169 TSecr=346122334"
