"No.","Time","Source","Destination","Protocol","Length","Info"
"9097","39.692889","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14417 Win=803 Len=0 TSval=1219647268 TSecr=346476441"
"9100","39.726032","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14423 Win=803 Len=0 TSval=1219647301 TSecr=346476473"
"9102","39.733010","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14429 Win=803 Len=0 TSval=1219647308 TSecr=346476481"
"9104","39.747797","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14435 Win=803 Len=0 TSval=1219647323 TSecr=346476497"
"9106","39.765732","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14441 Win=803 Len=0 TSval=1219647341 TSecr=346476513"
"9108","39.773193","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14447 Win=803 Len=0 TSval=1219647348 TSecr=346476521"
"9110","39.780244","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14453 Win=803 Len=0 TSval=1219647355 TSecr=346476529"
"9112","39.796042","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14459 Win=803 Len=0 TSval=1219647371 TSecr=346476545"
"9114","39.811972","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14465 Win=803 Len=0 TSval=1219647387 TSecr=346476561"
"9116","39.828286","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14471 Win=803 Len=0 TSval=1219647404 TSecr=346476577"
"9118","39.835522","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14477 Win=803 Len=0 TSval=1219647411 TSecr=346476585"
"9120","39.851768","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14483 Win=803 Len=0 TSval=1219647427 TSecr=346476601"
"9122","39.877217","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14489 Win=803 Len=0 TSval=1219647452 TSecr=346476625"
"9124","39.917490","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14495 Win=803 Len=0 TSval=1219647493 TSecr=346476665"
"9126","39.940084","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14501 Win=803 Len=0 TSval=1219647515 TSecr=346476689"
"9128","39.955761","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14507 Win=803 Len=0 TSval=1219647531 TSecr=346476705"
"9130","39.972809","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14513 Win=803 Len=0 TSval=1219647548 TSecr=346476721"
"9132","39.980267","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14519 Win=803 Len=0 TSval=1219647555 TSecr=346476729"
"9134","39.996636","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14525 Win=803 Len=0 TSval=1219647572 TSecr=346476745"
"9136","40.013507","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14531 Win=803 Len=0 TSval=1219647589 TSecr=346476761"
"9138","40.020935","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14537 Win=803 Len=0 TSval=1219647596 TSecr=346476769"
"9159","40.052923","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14543 Win=803 Len=0 TSval=1219647628 TSecr=346476801"
"9185","40.070790","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14549 Win=803 Len=0 TSval=1219647646 TSecr=346476819"
"9206","40.083952","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14555 Win=803 Len=0 TSval=1219647659 TSecr=346476833"
"9217","40.092027","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14561 Win=803 Len=0 TSval=1219647667 TSecr=346476841"
"9229","40.099840","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14567 Win=803 Len=0 TSval=1219647675 TSecr=346476849"
"9232","40.107506","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14573 Win=803 Len=0 TSval=1219647683 TSecr=346476857"
"9236","40.133433","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14579 Win=803 Len=0 TSval=1219647709 TSecr=346476881"
"9239","40.172366","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14585 Win=803 Len=0 TSval=1219647748 TSecr=346476921"
"9241","40.199334","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14591 Win=803 Len=0 TSval=1219647774 TSecr=346476945"
"9243","40.212050","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14597 Win=803 Len=0 TSval=1219647787 TSecr=346476961"
"9245","40.219527","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14603 Win=803 Len=0 TSval=1219647795 TSecr=346476969"
"9247","40.229717","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14609 Win=803 Len=0 TSval=1219647805 TSecr=346476977"
"9249","40.244053","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14615 Win=803 Len=0 TSval=1219647819 TSecr=346476993"
"9251","40.251504","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14621 Win=803 Len=0 TSval=1219647827 TSecr=346477001"
"9253","40.269623","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14627 Win=803 Len=0 TSval=1219647845 TSecr=346477017"
"9255","40.277331","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14633 Win=803 Len=0 TSval=1219647853 TSecr=346477025"
"9257","40.284447","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14639 Win=803 Len=0 TSval=1219647860 TSecr=346477033"
"9259","40.292186","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14645 Win=803 Len=0 TSval=1219647867 TSecr=346477041"
"9261","40.299489","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14651 Win=803 Len=0 TSval=1219647875 TSecr=346477049"
"9263","40.309491","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14657 Win=803 Len=0 TSval=1219647885 TSecr=346477057"
"9265","40.317110","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14663 Win=803 Len=0 TSval=1219647892 TSecr=346477065"
"9267","40.333187","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14669 Win=803 Len=0 TSval=1219647908 TSecr=346477081"
"9269","40.339781","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14675 Win=803 Len=0 TSval=1219647915 TSecr=346477089"
"9271","40.347761","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14681 Win=803 Len=0 TSval=1219647923 TSecr=346477097"
"9273","40.355754","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14687 Win=803 Len=0 TSval=1219647931 TSecr=346477105"
"9275","40.371598","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14693 Win=803 Len=0 TSval=1219647947 TSecr=346477121"
"9277","40.381495","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14699 Win=803 Len=0 TSval=1219647957 TSecr=346477129"
"9279","40.397561","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14705 Win=803 Len=0 TSval=1219647973 TSecr=346477145"
"9281","40.421263","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14711 Win=803 Len=0 TSval=1219647996 TSecr=346477169"
"9283","40.428447","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14717 Win=803 Len=0 TSval=1219648004 TSecr=346477177"
"9285","40.435724","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14723 Win=803 Len=0 TSval=1219648011 TSecr=346477185"
"9287","40.461689","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14729 Win=803 Len=0 TSval=1219648037 TSecr=346477209"
"9289","40.469475","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14735 Win=803 Len=0 TSval=1219648044 TSecr=346477217"
"9291","40.483719","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14741 Win=803 Len=0 TSval=1219648059 TSecr=346477233"
"9293","40.500401","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14747 Win=803 Len=0 TSval=1219648076 TSecr=346477249"
"9295","40.507514","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14753 Win=803 Len=0 TSval=1219648083 TSecr=346477257"
"9297","40.525395","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14759 Win=803 Len=0 TSval=1219648101 TSecr=346477273"
"9299","40.534044","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14765 Win=803 Len=0 TSval=1219648109 TSecr=346477281"
"9301","40.541167","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14771 Win=803 Len=0 TSval=1219648116 TSecr=346477289"
"9303","40.555550","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14777 Win=803 Len=0 TSval=1219648131 TSecr=346477305"
"9305","40.566084","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14783 Win=803 Len=0 TSval=1219648141 TSecr=346477313"
"9307","40.581665","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14789 Win=803 Len=0 TSval=1219648157 TSecr=346477331"
"9309","40.609195","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14795 Win=803 Len=0 TSval=1219648184 TSecr=346477353"
"9311","40.611730","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14801 Win=803 Len=0 TSval=1219648187 TSecr=346477361"
"9313","40.619850","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14807 Win=803 Len=0 TSval=1219648195 TSecr=346477370"
"9315","40.627679","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14813 Win=803 Len=0 TSval=1219648203 TSecr=346477377"
"9317","40.637214","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14819 Win=803 Len=0 TSval=1219648212 TSecr=346477385"
"9319","40.659837","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14825 Win=803 Len=0 TSval=1219648235 TSecr=346477410"
"9321","40.670685","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14831 Win=803 Len=0 TSval=1219648246 TSecr=346477417"
"9323","40.684996","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14837 Win=803 Len=0 TSval=1219648260 TSecr=346477433"
"9325","40.692147","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14843 Win=803 Len=0 TSval=1219648267 TSecr=346477442"
"9327","40.699875","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14849 Win=803 Len=0 TSval=1219648275 TSecr=346477450"
"9329","40.708243","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14855 Win=803 Len=0 TSval=1219648283 TSecr=346477457"
"9331","40.717569","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14861 Win=803 Len=0 TSval=1219648293 TSecr=346477465"
"9333","40.725110","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14867 Win=803 Len=0 TSval=1219648300 TSecr=346477473"
"9335","40.731786","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14873 Win=803 Len=0 TSval=1219648307 TSecr=346477481"
"9337","40.741551","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14879 Win=803 Len=0 TSval=1219648317 TSecr=346477489"
"9339","40.747827","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14885 Win=803 Len=0 TSval=1219648323 TSecr=346477497"
"9341","40.755859","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14891 Win=803 Len=0 TSval=1219648331 TSecr=346477505"
"9343","40.763710","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14897 Win=803 Len=0 TSval=1219648339 TSecr=346477513"
"9345","40.772903","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14903 Win=803 Len=0 TSval=1219648348 TSecr=346477521"
"9347","40.779738","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14909 Win=803 Len=0 TSval=1219648355 TSecr=346477529"
"9349","40.787738","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14915 Win=803 Len=0 TSval=1219648363 TSecr=346477537"
"9351","40.795752","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14921 Win=803 Len=0 TSval=1219648371 TSecr=346477545"
"9353","40.814684","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14927 Win=803 Len=0 TSval=1219648390 TSecr=346477561"
"9355","40.821791","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14933 Win=803 Len=0 TSval=1219648397 TSecr=346477569"
"9357","40.829186","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14939 Win=803 Len=0 TSval=1219648404 TSecr=346477577"
"9359","40.843799","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14945 Win=803 Len=0 TSval=1219648419 TSecr=346477593"
"9361","40.853739","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14951 Win=803 Len=0 TSval=1219648429 TSecr=346477601"
"9363","40.861443","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14957 Win=803 Len=0 TSval=1219648436 TSecr=346477609"
"9365","40.879851","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14963 Win=803 Len=0 TSval=1219648455 TSecr=346477625"
"9367","40.886809","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14969 Win=803 Len=0 TSval=1219648462 TSecr=346477633"
"9369","40.907877","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14975 Win=803 Len=0 TSval=1219648483 TSecr=346477657"
"9371","40.917773","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14981 Win=803 Len=0 TSval=1219648493 TSecr=346477665"
"9373","40.925078","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14987 Win=803 Len=0 TSval=1219648500 TSecr=346477673"
"9375","40.932327","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14993 Win=803 Len=0 TSval=1219648508 TSecr=346477681"
"9377","40.939870","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=14999 Win=803 Len=0 TSval=1219648515 TSecr=346477689"
"9379","40.947912","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15005 Win=803 Len=0 TSval=1219648523 TSecr=346477697"
"9381","40.965696","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15011 Win=803 Len=0 TSval=1219648541 TSecr=346477713"
"9383","40.980100","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15017 Win=803 Len=0 TSval=1219648555 TSecr=346477729"
"9385","40.987692","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15023 Win=803 Len=0 TSval=1219648563 TSecr=346477737"
"9387","41.003637","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15029 Win=803 Len=0 TSval=1219648579 TSecr=346477753"
"9389","41.019876","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15035 Win=803 Len=0 TSval=1219648595 TSecr=346477769"
"9391","41.035863","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15041 Win=803 Len=0 TSval=1219648611 TSecr=346477786"
"9411","41.053130","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15047 Win=803 Len=0 TSval=1219648628 TSecr=346477801"
"9438","41.068806","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15053 Win=803 Len=0 TSval=1219648644 TSecr=346477819"
"9464","41.079989","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15059 Win=803 Len=0 TSval=1219648655 TSecr=346477826"
"9470","41.083606","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15065 Win=803 Len=0 TSval=1219648659 TSecr=346477833"
"9482","41.094799","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15071 Win=803 Len=0 TSval=1219648669 TSecr=346477841"
"9487","41.100910","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15077 Win=803 Len=0 TSval=1219648676 TSecr=346477849"
"9489","41.108364","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15083 Win=803 Len=0 TSval=1219648684 TSecr=346477858"
"9502","41.118439","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15089 Win=803 Len=0 TSval=1219648694 TSecr=346477867"
"9559","41.150980","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15095 Win=803 Len=0 TSval=1219648726 TSecr=346477897"
"9561","41.156056","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15101 Win=803 Len=0 TSval=1219648731 TSecr=346477905"
"9564","41.164128","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15107 Win=803 Len=0 TSval=1219648739 TSecr=346477914"
"9566","41.171806","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15113 Win=803 Len=0 TSval=1219648747 TSecr=346477921"
"9569","41.190040","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15119 Win=803 Len=0 TSval=1219648765 TSecr=346477937"
"9571","41.197221","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15125 Win=803 Len=0 TSval=1219648772 TSecr=346477945"
"9573","41.204864","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15131 Win=803 Len=0 TSval=1219648780 TSecr=346477953"
"9575","41.212569","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15137 Win=803 Len=0 TSval=1219648788 TSecr=346477961"
"9577","41.237574","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15143 Win=803 Len=0 TSval=1219648813 TSecr=346477985"
"9579","41.244846","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15149 Win=803 Len=0 TSval=1219648820 TSecr=346477993"
"9581","41.251726","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15155 Win=803 Len=0 TSval=1219648827 TSecr=346478001"
"9583","41.260131","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15161 Win=803 Len=0 TSval=1219648836 TSecr=346478010"
"9585","41.283897","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15167 Win=803 Len=0 TSval=1219648859 TSecr=346478033"
"9587","41.299897","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15173 Win=803 Len=0 TSval=1219648875 TSecr=346478049"
"9589","41.315896","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15179 Win=803 Len=0 TSval=1219648891 TSecr=346478065"
"9591","41.325498","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15185 Win=803 Len=0 TSval=1219648901 TSecr=346478073"
"9593","41.332955","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15191 Win=803 Len=0 TSval=1219648908 TSecr=346478081"
"9595","41.348158","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15197 Win=803 Len=0 TSval=1219648923 TSecr=346478098"
"9597","41.366329","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15203 Win=803 Len=0 TSval=1219648941 TSecr=346478114"
"9599","41.380758","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15209 Win=803 Len=0 TSval=1219648955 TSecr=346478129"
"9601","41.395656","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15215 Win=803 Len=0 TSval=1219648971 TSecr=346478145"
"9603","41.416109","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15221 Win=803 Len=0 TSval=1219648991 TSecr=346478161"
"9605","41.428718","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15227 Win=803 Len=0 TSval=1219649003 TSecr=346478178"
"9609","41.454459","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15233 Win=803 Len=0 TSval=1219649030 TSecr=346478202"
"9612","41.470502","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15239 Win=803 Len=0 TSval=1219649045 TSecr=346478218"
"9614","41.516181","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15245 Win=803 Len=0 TSval=1219649091 TSecr=346478266"
"9616","41.591698","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15251 Win=803 Len=0 TSval=1219649167 TSecr=346478338"
"9618","41.611734","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15257 Win=803 Len=0 TSval=1219649187 TSecr=346478361"
"9620","41.636248","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15263 Win=803 Len=0 TSval=1219649211 TSecr=346478386"
"9622","41.660501","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15269 Win=803 Len=0 TSval=1219649236 TSecr=346478409"
"9624","41.677114","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15275 Win=803 Len=0 TSval=1219649252 TSecr=346478426"
"9626","41.691882","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15281 Win=803 Len=0 TSval=1219649267 TSecr=346478442"
"9628","41.726732","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15287 Win=803 Len=0 TSval=1219649301 TSecr=346478474"
"9630","41.756175","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15293 Win=803 Len=0 TSval=1219649331 TSecr=346478506"
"9632","41.780010","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15299 Win=803 Len=0 TSval=1219649355 TSecr=346478529"
"9634","41.796821","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15305 Win=803 Len=0 TSval=1219649372 TSecr=346478546"
"9636","41.812930","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15311 Win=803 Len=0 TSval=1219649388 TSecr=346478562"
"9638","41.827834","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15317 Win=803 Len=0 TSval=1219649403 TSecr=346478577"
"9640","41.838218","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15323 Win=803 Len=0 TSval=1219649413 TSecr=346478586"
"9642","41.852397","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15329 Win=803 Len=0 TSval=1219649428 TSecr=346478601"
"9644","41.860118","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15335 Win=803 Len=0 TSval=1219649435 TSecr=346478609"
"9646","41.868162","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15341 Win=803 Len=0 TSval=1219649443 TSecr=346478618"
"9648","41.876109","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15347 Win=803 Len=0 TSval=1219649451 TSecr=346478626"
"9650","41.889142","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15353 Win=803 Len=0 TSval=1219649464 TSecr=346478633"
"9652","41.892364","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39746 [ACK] Seq=36314 Ack=15359 Win=803 Len=0 TSval=1219649468 TSecr=346478642"
